param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
146,surprisal,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,0.3,5
147,surprisal,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,0.6,5
148,surprisal,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,0.3,5
149,surprisal,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,0.6,5
150,surprisal,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,0.3,5
151,surprisal,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,0.6,5
152,surprisal,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,0.3,5
153,surprisal,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,0.6,5
154,surprisal,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,0.3,5
155,surprisal,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,0.6,5
156,surprisal,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,0.3,5
157,surprisal,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,0.6,5
158,surprisal,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,0.3,5
159,surprisal,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,0.6,5
160,surprisal,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,0.3,5
161,surprisal,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,0.6,5
