param_info,stimuli_sequence,trial_number,test_type,fam_duration,mean_sample
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,25.11
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,26.4825
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,26.075
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBD,6,nov,5,28.2075
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBD,5,nov,4,26.78
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBD,4,nov,3,27.24
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBD,3,nov,2,23.5425
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BD,2,nov,1,22.4475
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,B,1,fam,0,23.425
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BB,2,fam,1,19.2925
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBB,3,fam,2,15.7225
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBB,4,fam,3,13.1725
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBB,5,fam,4,10.2925
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBB,6,fam,5,9.01
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBB,7,fam,6,7.825
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBB,8,fam,7,7.1175
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBB,9,fam,8,6.535
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBB,10,fam,9,5.9425
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBD,10,nov,9,24.7775
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBD,9,nov,8,22.365
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBD,8,nov,7,26
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBD,7,nov,6,23.635
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBD,6,nov,5,26.385
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,25.865
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,27.26
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,28.0775
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BD,2,nov,1,26.2525
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,40.0775
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,37.6975
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,33.1125
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,29.9675
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,25.89
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,23.61
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,21.4825
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,18.915
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,16.67
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,14.9275
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,48.4
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,51.8
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,49.9725
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,41.68
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,46.0825
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,49.63
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,46.79
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,48.2125
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BD,2,nov,1,45.6725
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,B,1,fam,0,39.4125
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BB,2,fam,1,36.2375
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,31.7925
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,27.83
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,26.48
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,24.255
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBB,7,fam,6,21.75
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBB,8,fam,7,18.525
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,17.8025
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,15.631578947368421
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,50.29
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,51.425
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,52.2475
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,51.3175
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,51.6725
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,47.4025
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,46.22
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,48.275
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,46.4025
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,B,1,fam,0,41.52
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BB,2,fam,1,37.245
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,35.61
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,30.795
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,26.7675
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,24.4775
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBB,7,fam,6,22.155
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBB,8,fam,7,19.0225
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBB,9,fam,8,16.95
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBBB,10,fam,9,17.435
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBBD,10,nov,9,53.09
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBD,9,nov,8,51.0375
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBD,8,nov,7,55.2025
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBD,7,nov,6,42.8425
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBD,6,nov,5,55.605
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBD,5,nov,4,53.33
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBD,4,nov,3,53.81
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBD,3,nov,2,50.5375
v_2_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BD,2,nov,1,47.945
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,B,1,fam,0,21.1075
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BB,2,fam,1,16.4825
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBB,3,fam,2,13.4925
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBB,4,fam,3,11.0925
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,8.305
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,8.2525
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,6.71
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,6.3875
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,5.685
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,5.625
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,20.0525
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,19.8825
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,15.4275
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,19.9175
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,16.8475
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,24.685
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBD,4,nov,3,25.1025
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBD,3,nov,2,25.59
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BD,2,nov,1,23.575
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,B,1,fam,0,21.5025
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BB,2,fam,1,18.69
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBB,3,fam,2,15.025
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBB,4,fam,3,12.135
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBB,5,fam,4,10.2825
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBB,6,fam,5,8.35
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBB,7,fam,6,7.3575
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBB,8,fam,7,6.68
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,6.355
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,5.5575
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,23
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,24.505
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,26.785
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,21.6625
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBD,6,nov,5,23.8575
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBD,5,nov,4,27.0825
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBD,4,nov,3,25.035
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBD,3,nov,2,27.6125
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BD,2,nov,1,24.64
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,B,1,fam,0,23.07
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BB,2,fam,1,18.95
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBB,3,fam,2,16.0925
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBB,4,fam,3,13.635
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBB,5,fam,4,10.94
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBB,6,fam,5,8.7875
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBB,7,fam,6,7.997368421052632
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBB,8,fam,7,6.4625
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBB,9,fam,8,6.3825
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBB,10,fam,9,5.66
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBD,10,nov,9,26.3475
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBD,9,nov,8,20.175
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBD,8,nov,7,22.65
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBD,7,nov,6,28.5625
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBD,6,nov,5,25.215
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,29.17
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,27.3825
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,28.9275
v_2_ap_1_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BD,2,nov,1,28.7425
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,39.7225
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,35.9325
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,32.43
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,28.8525
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,22.6825
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,23.96
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,19.385
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,15.6475
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,17.3825
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,13.955
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,38.955
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,41.03
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,42.36
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,49.2175
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,48.3525
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,43.4025
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,47.925
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,46.9025
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BD,2,nov,1,45.34
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,B,1,fam,0,42.555
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BB,2,fam,1,35.775
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,34.04
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,29.1525
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,27.4475
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,24.215
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBB,7,fam,6,21.665
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBB,8,fam,7,19.57
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,16.44
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,16.105
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,57.105
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,56.6825
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,56.34473684210526
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,56.565
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,58.525
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,49.46
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,54.9575
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,52.3025
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,47.4175
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,B,1,fam,0,41.6275
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BB,2,fam,1,36.8
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,31.5975
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,30.47
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,27.8075
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,23.81
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBB,7,fam,6,20.4625
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBB,8,fam,7,21.15
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBB,9,fam,8,17.2025
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBBB,10,fam,9,16.64
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBBD,10,nov,9,49.4925
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBD,9,nov,8,51.4725
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBD,8,nov,7,55.97
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBD,7,nov,6,57.535
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBD,6,nov,5,54.0925
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBD,5,nov,4,53.6578947368421
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBD,4,nov,3,51.68
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBD,3,nov,2,52.03
v_2_ap_1_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BD,2,nov,1,48.084210526315786
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,B,1,fam,0,19.495
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BB,2,fam,1,15.535
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBB,3,fam,2,13.38
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBB,4,fam,3,10.7625
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,8.875
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,7.925
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,6.615
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,6.5875
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,5.425
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,4.6625
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,14.9
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,21.1375
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,19.71
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,17.5875
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,19.665
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,21.77
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBD,4,nov,3,20.3275
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBD,3,nov,2,22.0925
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BD,2,nov,1,19.6825
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,B,1,fam,0,21.4525
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BB,2,fam,1,18.51
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBB,3,fam,2,14.4325
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBB,4,fam,3,11.75
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBB,5,fam,4,10.235
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBB,6,fam,5,8.355
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBB,7,fam,6,7.095
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBB,8,fam,7,6.61
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,5.845
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,5.3075
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,21.705
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,23.17
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,23.3425
v_2_ap_1_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,24.0825
