trial_id,param_id,sample_n_mean,sample_n_std,Unnamed: 0,embedding_type,feature_n,fam_duration,test_type,fam,test,violation_type,stim_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
10,0,27.95270833333333,35.71177888758539,513,resnet_pa,3,5,fam,animate_006_left.png,animate_006_left.png,background,33,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,514,resnet_pa,3,5,fam,animate_005_right.png,animate_005_right.png,background,34,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,515,resnet_pa,3,5,fam,animate_006_right.png,animate_006_right.png,background,35,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,516,resnet_pa,3,5,fam,animate_007_left.png,animate_007_left.png,background,36,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,517,resnet_pa,3,5,fam,animate_008_left.png,animate_008_left.png,background,37,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,518,resnet_pa,3,5,fam,animate_007_right.png,animate_007_right.png,background,38,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,519,resnet_pa,3,5,fam,animate_008_right.png,animate_008_right.png,background,39,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,520,resnet_pa,3,5,fam,animate_009_left.png,animate_009_left.png,background,40,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,521,resnet_pa,3,5,fam,animate_010_left.png,animate_010_left.png,background,41,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,522,resnet_pa,3,5,fam,animate_009_right.png,animate_009_right.png,background,42,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,523,resnet_pa,3,5,fam,animate_010_right.png,animate_010_right.png,background,43,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,524,resnet_pa,3,5,fam,animate_011_left.png,animate_011_left.png,background,44,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,525,resnet_pa,3,5,fam,animate_012_left.png,animate_012_left.png,background,45,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,526,resnet_pa,3,5,fam,animate_011_right.png,animate_011_right.png,background,46,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,527,resnet_pa,3,5,fam,animate_012_right.png,animate_012_right.png,background,47,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,528,resnet_pa,3,5,novel,animate_001_left.png,animate_002_left.png,identity,0,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,529,resnet_pa,3,5,novel,animate_002_left.png,animate_001_left.png,identity,1,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,530,resnet_pa,3,5,novel,animate_001_right.png,animate_002_right.png,identity,2,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,531,resnet_pa,3,5,novel,animate_002_right.png,animate_001_right.png,identity,3,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,532,resnet_pa,3,5,novel,animate_003_left.png,animate_004_left.png,identity,4,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,533,resnet_pa,3,5,novel,animate_004_left.png,animate_003_left.png,identity,5,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,534,resnet_pa,3,5,novel,animate_003_right.png,animate_004_right.png,identity,6,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,535,resnet_pa,3,5,novel,animate_004_right.png,animate_003_right.png,identity,7,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,536,resnet_pa,3,5,novel,animate_005_left.png,animate_006_left.png,identity,8,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,537,resnet_pa,3,5,novel,animate_006_left.png,animate_005_left.png,identity,9,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,538,resnet_pa,3,5,novel,animate_005_right.png,animate_006_right.png,identity,10,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,539,resnet_pa,3,5,novel,animate_006_right.png,animate_005_right.png,identity,11,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,540,resnet_pa,3,5,novel,animate_007_left.png,animate_008_left.png,identity,12,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,541,resnet_pa,3,5,novel,animate_008_left.png,animate_007_left.png,identity,13,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,542,resnet_pa,3,5,novel,animate_007_right.png,animate_008_right.png,identity,14,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,543,resnet_pa,3,5,novel,animate_008_right.png,animate_007_right.png,identity,15,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,544,resnet_pa,3,5,novel,animate_009_left.png,animate_010_left.png,identity,16,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,545,resnet_pa,3,5,novel,animate_010_left.png,animate_009_left.png,identity,17,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,546,resnet_pa,3,5,novel,animate_009_right.png,animate_010_right.png,identity,18,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,547,resnet_pa,3,5,novel,animate_010_right.png,animate_009_right.png,identity,19,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,548,resnet_pa,3,5,novel,animate_011_left.png,animate_012_left.png,identity,20,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,549,resnet_pa,3,5,novel,animate_012_left.png,animate_011_left.png,identity,21,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,550,resnet_pa,3,5,novel,animate_011_right.png,animate_012_right.png,identity,22,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
11,0,29.0584375,37.056945495140646,551,resnet_pa,3,5,novel,animate_012_right.png,animate_012_right.png,identity,23,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,600,resnet_pa,3,6,fam,animate_001_left.png,animate_001_left.png,background,24,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,601,resnet_pa,3,6,fam,animate_002_left.png,animate_002_left.png,background,25,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,602,resnet_pa,3,6,fam,animate_001_right.png,animate_001_right.png,background,26,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,603,resnet_pa,3,6,fam,animate_002_right.png,animate_002_right.png,background,27,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,604,resnet_pa,3,6,fam,animate_003_left.png,animate_003_left.png,background,28,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,605,resnet_pa,3,6,fam,animate_004_left.png,animate_004_left.png,background,29,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,606,resnet_pa,3,6,fam,animate_003_right.png,animate_003_right.png,background,30,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,607,resnet_pa,3,6,fam,animate_004_right.png,animate_004_right.png,background,31,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,608,resnet_pa,3,6,fam,animate_005_left.png,animate_005_left.png,background,32,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,609,resnet_pa,3,6,fam,animate_006_left.png,animate_006_left.png,background,33,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,610,resnet_pa,3,6,fam,animate_005_right.png,animate_005_right.png,background,34,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,611,resnet_pa,3,6,fam,animate_006_right.png,animate_006_right.png,background,35,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,612,resnet_pa,3,6,fam,animate_007_left.png,animate_007_left.png,background,36,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,613,resnet_pa,3,6,fam,animate_008_left.png,animate_008_left.png,background,37,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,614,resnet_pa,3,6,fam,animate_007_right.png,animate_007_right.png,background,38,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,615,resnet_pa,3,6,fam,animate_008_right.png,animate_008_right.png,background,39,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,616,resnet_pa,3,6,fam,animate_009_left.png,animate_009_left.png,background,40,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,617,resnet_pa,3,6,fam,animate_010_left.png,animate_010_left.png,background,41,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,618,resnet_pa,3,6,fam,animate_009_right.png,animate_009_right.png,background,42,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,619,resnet_pa,3,6,fam,animate_010_right.png,animate_010_right.png,background,43,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,620,resnet_pa,3,6,fam,animate_011_left.png,animate_011_left.png,background,44,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,621,resnet_pa,3,6,fam,animate_012_left.png,animate_012_left.png,background,45,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,622,resnet_pa,3,6,fam,animate_011_right.png,animate_011_right.png,background,46,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
12,0,28.084583333333335,35.47734899434661,623,resnet_pa,3,6,fam,animate_012_right.png,animate_012_right.png,background,47,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,624,resnet_pa,3,6,novel,animate_001_left.png,animate_002_left.png,identity,0,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,625,resnet_pa,3,6,novel,animate_002_left.png,animate_001_left.png,identity,1,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,626,resnet_pa,3,6,novel,animate_001_right.png,animate_002_right.png,identity,2,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,627,resnet_pa,3,6,novel,animate_002_right.png,animate_001_right.png,identity,3,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,628,resnet_pa,3,6,novel,animate_003_left.png,animate_004_left.png,identity,4,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,629,resnet_pa,3,6,novel,animate_004_left.png,animate_003_left.png,identity,5,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,630,resnet_pa,3,6,novel,animate_003_right.png,animate_004_right.png,identity,6,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,631,resnet_pa,3,6,novel,animate_004_right.png,animate_003_right.png,identity,7,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,632,resnet_pa,3,6,novel,animate_005_left.png,animate_006_left.png,identity,8,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,633,resnet_pa,3,6,novel,animate_006_left.png,animate_005_left.png,identity,9,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,634,resnet_pa,3,6,novel,animate_005_right.png,animate_006_right.png,identity,10,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,635,resnet_pa,3,6,novel,animate_006_right.png,animate_005_right.png,identity,11,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,636,resnet_pa,3,6,novel,animate_007_left.png,animate_008_left.png,identity,12,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,637,resnet_pa,3,6,novel,animate_008_left.png,animate_007_left.png,identity,13,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,638,resnet_pa,3,6,novel,animate_007_right.png,animate_008_right.png,identity,14,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,639,resnet_pa,3,6,novel,animate_008_right.png,animate_007_right.png,identity,15,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,640,resnet_pa,3,6,novel,animate_009_left.png,animate_010_left.png,identity,16,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,641,resnet_pa,3,6,novel,animate_010_left.png,animate_009_left.png,identity,17,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,642,resnet_pa,3,6,novel,animate_009_right.png,animate_010_right.png,identity,18,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,643,resnet_pa,3,6,novel,animate_010_right.png,animate_009_right.png,identity,19,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,644,resnet_pa,3,6,novel,animate_011_left.png,animate_012_left.png,identity,20,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,645,resnet_pa,3,6,novel,animate_012_left.png,animate_011_left.png,identity,21,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,646,resnet_pa,3,6,novel,animate_011_right.png,animate_012_right.png,identity,22,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
13,0,29.00375,37.24876293130123,647,resnet_pa,3,6,novel,animate_012_right.png,animate_012_right.png,identity,23,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,696,resnet_pa,3,7,fam,animate_001_left.png,animate_001_left.png,background,24,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,697,resnet_pa,3,7,fam,animate_002_left.png,animate_002_left.png,background,25,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,698,resnet_pa,3,7,fam,animate_001_right.png,animate_001_right.png,background,26,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,699,resnet_pa,3,7,fam,animate_002_right.png,animate_002_right.png,background,27,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,700,resnet_pa,3,7,fam,animate_003_left.png,animate_003_left.png,background,28,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,701,resnet_pa,3,7,fam,animate_004_left.png,animate_004_left.png,background,29,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,702,resnet_pa,3,7,fam,animate_003_right.png,animate_003_right.png,background,30,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,703,resnet_pa,3,7,fam,animate_004_right.png,animate_004_right.png,background,31,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,704,resnet_pa,3,7,fam,animate_005_left.png,animate_005_left.png,background,32,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,705,resnet_pa,3,7,fam,animate_006_left.png,animate_006_left.png,background,33,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,706,resnet_pa,3,7,fam,animate_005_right.png,animate_005_right.png,background,34,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,707,resnet_pa,3,7,fam,animate_006_right.png,animate_006_right.png,background,35,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,708,resnet_pa,3,7,fam,animate_007_left.png,animate_007_left.png,background,36,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,709,resnet_pa,3,7,fam,animate_008_left.png,animate_008_left.png,background,37,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,710,resnet_pa,3,7,fam,animate_007_right.png,animate_007_right.png,background,38,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,711,resnet_pa,3,7,fam,animate_008_right.png,animate_008_right.png,background,39,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,712,resnet_pa,3,7,fam,animate_009_left.png,animate_009_left.png,background,40,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,713,resnet_pa,3,7,fam,animate_010_left.png,animate_010_left.png,background,41,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,714,resnet_pa,3,7,fam,animate_009_right.png,animate_009_right.png,background,42,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,715,resnet_pa,3,7,fam,animate_010_right.png,animate_010_right.png,background,43,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,716,resnet_pa,3,7,fam,animate_011_left.png,animate_011_left.png,background,44,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,717,resnet_pa,3,7,fam,animate_012_left.png,animate_012_left.png,background,45,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,718,resnet_pa,3,7,fam,animate_011_right.png,animate_011_right.png,background,46,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
14,0,28.132291666666667,36.95769615147245,719,resnet_pa,3,7,fam,animate_012_right.png,animate_012_right.png,background,47,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,720,resnet_pa,3,7,novel,animate_001_left.png,animate_002_left.png,identity,0,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,721,resnet_pa,3,7,novel,animate_002_left.png,animate_001_left.png,identity,1,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,722,resnet_pa,3,7,novel,animate_001_right.png,animate_002_right.png,identity,2,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,723,resnet_pa,3,7,novel,animate_002_right.png,animate_001_right.png,identity,3,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,724,resnet_pa,3,7,novel,animate_003_left.png,animate_004_left.png,identity,4,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,725,resnet_pa,3,7,novel,animate_004_left.png,animate_003_left.png,identity,5,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,726,resnet_pa,3,7,novel,animate_003_right.png,animate_004_right.png,identity,6,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,727,resnet_pa,3,7,novel,animate_004_right.png,animate_003_right.png,identity,7,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,728,resnet_pa,3,7,novel,animate_005_left.png,animate_006_left.png,identity,8,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,729,resnet_pa,3,7,novel,animate_006_left.png,animate_005_left.png,identity,9,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,730,resnet_pa,3,7,novel,animate_005_right.png,animate_006_right.png,identity,10,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,731,resnet_pa,3,7,novel,animate_006_right.png,animate_005_right.png,identity,11,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,732,resnet_pa,3,7,novel,animate_007_left.png,animate_008_left.png,identity,12,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,733,resnet_pa,3,7,novel,animate_008_left.png,animate_007_left.png,identity,13,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,734,resnet_pa,3,7,novel,animate_007_right.png,animate_008_right.png,identity,14,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,735,resnet_pa,3,7,novel,animate_008_right.png,animate_007_right.png,identity,15,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
15,0,29.145208333333336,38.1928632421239,736,resnet_pa,3,7,novel,animate_009_left.png,animate_010_left.png,identity,16,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
