batch_id,index,sample+n,param_id,trial_id,stim_id
109,9,6,148,19,1281
110,0,5,148,19,1281
111,1,10,148,19,1281
112,2,21,148,19,1281
113,3,7,148,19,1281
114,4,4,148,19,1281
115,5,2,148,19,1281
116,6,1,148,19,1281
117,7,1,148,19,1281
118,8,1,148,19,1281
119,9,3,148,19,1281
120,0,82,148,19,1281
121,1,48,148,19,1281
122,2,9,148,19,1281
123,3,15,148,19,1281
124,4,4,148,19,1281
125,5,14,148,19,1281
126,6,12,148,19,1281
127,7,6,148,19,1281
128,8,16,148,19,1281
129,9,3,148,19,1281
130,0,39,148,19,1281
131,1,5,148,19,1281
132,2,5,148,19,1281
133,3,6,148,19,1281
134,4,3,148,19,1281
135,5,8,148,19,1281
136,6,3,148,19,1281
137,7,4,148,19,1281
138,8,3,148,19,1281
139,9,22,148,19,1281
140,0,27,148,19,1281
141,1,30,148,19,1281
142,2,7,148,19,1281
143,3,3,148,19,1281
144,4,3,148,19,1281
145,5,1,148,19,1281
146,6,4,148,19,1281
147,7,3,148,19,1281
148,8,2,148,19,1281
149,9,2,148,19,1281
150,0,48,148,19,1281
151,1,7,148,19,1281
152,2,1,148,19,1281
153,3,10,148,19,1281
154,4,6,148,19,1281
155,5,4,148,19,1281
156,6,1,148,19,1281
157,7,1,148,19,1281
158,8,1,148,19,1281
159,9,55,148,19,1281
160,0,2,148,19,1281
161,1,65,148,19,1281
162,2,23,148,19,1281
163,3,16,148,19,1281
164,4,6,148,19,1281
165,5,3,148,19,1281
166,6,1,148,19,1281
167,7,10,148,19,1281
168,8,2,148,19,1281
169,9,3,148,19,1281
170,0,38,148,19,1281
171,1,7,148,19,1281
172,2,27,148,19,1281
173,3,33,148,19,1281
174,4,36,148,19,1281
175,5,6,148,19,1281
176,6,4,148,19,1281
177,7,11,148,19,1281
178,8,4,148,19,1281
179,9,12,148,19,1281
180,0,12,148,19,1281
181,1,14,148,19,1281
182,2,7,148,19,1281
183,3,10,148,19,1281
184,4,6,148,19,1281
185,5,11,148,19,1281
186,6,28,148,19,1281
187,7,31,148,19,1281
188,8,4,148,19,1281
189,9,6,148,19,1281
190,0,45,148,19,1281
191,1,25,148,19,1281
192,2,19,148,19,1281
193,3,17,148,19,1281
194,4,16,148,19,1281
195,5,26,148,19,1281
196,6,8,148,19,1281
197,7,5,148,19,1281
198,8,5,148,19,1281
199,9,50,148,19,1281
0,0,6,90,18,1592
1,1,12,90,18,1592
2,2,12,90,18,1592
3,3,149,90,18,1592
4,4,16,90,18,1592
5,5,23,90,18,1592
6,6,15,90,18,1592
7,7,15,90,18,1592
8,8,9,90,18,1592
9,9,2,90,18,1592
10,0,2,90,18,1592
11,1,2,90,18,1592
12,2,4,90,18,1592
13,3,2,90,18,1592
14,4,8,90,18,1592
15,5,4,90,18,1592
16,6,2,90,18,1592
17,7,4,90,18,1592
18,8,4,90,18,1592
19,9,1,90,18,1592
20,0,112,90,18,1592
21,1,10,90,18,1592
22,2,11,90,18,1592
23,3,31,90,18,1592
24,4,1,90,18,1592
25,5,8,90,18,1592
26,6,8,90,18,1592
27,7,1,90,18,1592
28,8,3,90,18,1592
29,9,12,90,18,1592
30,0,9,90,18,1592
31,1,7,90,18,1592
32,2,7,90,18,1592
33,3,33,90,18,1592
34,4,21,90,18,1592
35,5,13,90,18,1592
36,6,9,90,18,1592
37,7,5,90,18,1592
38,8,7,90,18,1592
39,9,2,90,18,1592
40,0,1,90,18,1592
41,1,1,90,18,1592
42,2,1,90,18,1592
43,3,1,90,18,1592
44,4,1,90,18,1592
45,5,1,90,18,1592
46,6,2,90,18,1592
47,7,1,90,18,1592
48,8,2,90,18,1592
49,9,2,90,18,1592
50,0,1,90,18,1592
51,1,1,90,18,1592
52,2,1,90,18,1592
53,3,1,90,18,1592
54,4,1,90,18,1592
55,5,10,90,18,1592
56,6,3,90,18,1592
57,7,3,90,18,1592
58,8,2,90,18,1592
59,9,2,90,18,1592
60,0,68,90,18,1592
61,1,6,90,18,1592
62,2,11,90,18,1592
63,3,7,90,18,1592
64,4,49,90,18,1592
65,5,31,90,18,1592
66,6,41,90,18,1592
67,7,99,90,18,1592
68,8,4,90,18,1592
69,9,6,90,18,1592
70,0,2,90,18,1592
71,1,1,90,18,1592
72,2,50,90,18,1592
73,3,4,90,18,1592
74,4,6,90,18,1592
75,5,8,90,18,1592
76,6,41,90,18,1592
77,7,11,90,18,1592
78,8,26,90,18,1592
79,9,3,90,18,1592
80,0,16,90,18,1592
81,1,4,90,18,1592
82,2,96,90,18,1592
83,3,6,90,18,1592
84,4,6,90,18,1592
85,5,3,90,18,1592
86,6,4,90,18,1592
87,7,3,90,18,1592
88,8,3,90,18,1592
89,9,4,90,18,1592
90,0,18,90,18,1592
91,1,1,90,18,1592
92,2,2,90,18,1592
93,3,1,90,18,1592
94,4,1,90,18,1592
95,5,1,90,18,1592
96,6,1,90,18,1592
97,7,1,90,18,1592
98,8,1,90,18,1592
99,9,1,90,18,1592
100,0,82,90,18,1592
101,1,9,90,18,1592
102,2,4,90,18,1592
103,3,3,90,18,1592
104,4,4,90,18,1592
105,5,3,90,18,1592
106,6,3,90,18,1592
107,7,3,90,18,1592
108,8,2,90,18,1592
109,9,1,90,18,1592
110,0,2,90,18,1592
111,1,1,90,18,1592
112,2,40,90,18,1592
113,3,3,90,18,1592
114,4,1,90,18,1592
115,5,1,90,18,1592
116,6,1,90,18,1592
117,7,1,90,18,1592
118,8,1,90,18,1592
119,9,1,90,18,1592
120,0,2,90,18,1592
121,1,8,90,18,1592
122,2,33,90,18,1592
123,3,7,90,18,1592
124,4,1,90,18,1592
125,5,1,90,18,1592
126,6,1,90,18,1592
127,7,2,90,18,1592
128,8,1,90,18,1592
129,9,1,90,18,1592
130,0,22,90,18,1592
131,1,25,90,18,1592
132,2,2,90,18,1592
133,3,5,90,18,1592
134,4,5,90,18,1592
135,5,3,90,18,1592
136,6,6,90,18,1592
137,7,2,90,18,1592
138,8,4,90,18,1592
139,9,1,90,18,1592
140,0,4,90,18,1592
141,1,31,90,18,1592
142,2,14,90,18,1592
143,3,54,90,18,1592
144,4,6,90,18,1592
145,5,4,90,18,1592
146,6,6,90,18,1592
147,7,3,90,18,1592
148,8,2,90,18,1592
149,9,3,90,18,1592
150,0,22,90,18,1592
151,1,1,90,18,1592
152,2,14,90,18,1592
153,3,17,90,18,1592
154,4,4,90,18,1592
155,5,13,90,18,1592
156,6,6,90,18,1592
157,7,9,90,18,1592
158,8,9,90,18,1592
159,9,5,90,18,1592
160,0,6,90,18,1592
161,1,3,90,18,1592
162,2,5,90,18,1592
163,3,2,90,18,1592
164,4,51,90,18,1592
165,5,4,90,18,1592
166,6,1,90,18,1592
167,7,2,90,18,1592
168,8,1,90,18,1592
169,9,1,90,18,1592
170,0,3,90,18,1592
171,1,3,90,18,1592
172,2,2,90,18,1592
173,3,1,90,18,1592
174,4,2,90,18,1592
175,5,1,90,18,1592
176,6,1,90,18,1592
177,7,1,90,18,1592
178,8,1,90,18,1592
179,9,1,90,18,1592
180,0,52,90,18,1592
181,1,1,90,18,1592
182,2,2,90,18,1592
183,3,1,90,18,1592
184,4,1,90,18,1592
185,5,2,90,18,1592
186,6,6,90,18,1592
187,7,102,90,18,1592
188,8,3,90,18,1592
189,9,4,90,18,1592
190,0,42,90,18,1592
191,1,18,90,18,1592
192,2,2,90,18,1592
193,3,6,90,18,1592
194,4,5,90,18,1592
195,5,3,90,18,1592
196,6,4,90,18,1592
197,7,5,90,18,1592
198,8,6,90,18,1592
199,9,6,90,18,1592
0,0,48,144,18,1430
1,1,12,144,18,1430
2,2,4,144,18,1430
3,3,6,144,18,1430
4,4,8,144,18,1430
5,5,1,144,18,1430
6,6,4,144,18,1430
7,7,3,144,18,1430
8,8,4,144,18,1430
9,9,3,144,18,1430
10,0,74,144,18,1430
11,1,15,144,18,1430
12,2,7,144,18,1430
13,3,15,144,18,1430
14,4,15,144,18,1430
15,5,2,144,18,1430
16,6,15,144,18,1430
17,7,12,144,18,1430
18,8,10,144,18,1430
19,9,7,144,18,1430
20,0,20,144,18,1430
21,1,5,144,18,1430
22,2,5,144,18,1430
23,3,7,144,18,1430
24,4,4,144,18,1430
25,5,4,144,18,1430
26,6,3,144,18,1430
27,7,3,144,18,1430
28,8,2,144,18,1430
29,9,4,144,18,1430
30,0,17,144,18,1430
31,1,16,144,18,1430
32,2,36,144,18,1430
33,3,5,144,18,1430
34,4,6,144,18,1430
35,5,6,144,18,1430
36,6,5,144,18,1430
37,7,4,144,18,1430
38,8,4,144,18,1430
39,9,4,144,18,1430
40,0,38,144,18,1430
41,1,17,144,18,1430
42,2,14,144,18,1430
43,3,185,144,18,1430
44,4,6,144,18,1430
45,5,6,144,18,1430
46,6,6,144,18,1430
47,7,1,144,18,1430
48,8,4,144,18,1430
49,9,7,144,18,1430
50,0,3,144,18,1430
51,1,29,144,18,1430
52,2,1,144,18,1430
53,3,3,144,18,1430
54,4,3,144,18,1430
55,5,3,144,18,1430
56,6,3,144,18,1430
57,7,3,144,18,1430
58,8,1,144,18,1430
59,9,2,144,18,1430
60,0,11,144,18,1430
61,1,1,144,18,1430
62,2,33,144,18,1430
63,3,2,144,18,1430
64,4,3,144,18,1430
65,5,2,144,18,1430
66,6,2,144,18,1430
67,7,2,144,18,1430
68,8,2,144,18,1430
69,9,2,144,18,1430
70,0,91,144,18,1430
71,1,1,144,18,1430
72,2,11,144,18,1430
73,3,5,144,18,1430
74,4,1,144,18,1430
75,5,4,144,18,1430
76,6,2,144,18,1430
77,7,2,144,18,1430
78,8,1,144,18,1430
79,9,1,144,18,1430
80,0,130,144,18,1430
81,1,1,144,18,1430
82,2,6,144,18,1430
83,3,1,144,18,1430
84,4,2,144,18,1430
85,5,1,144,18,1430
86,6,1,144,18,1430
87,7,1,144,18,1430
88,8,1,144,18,1430
89,9,1,144,18,1430
90,0,88,144,18,1430
91,1,1,144,18,1430
92,2,25,144,18,1430
93,3,83,144,18,1430
94,4,7,144,18,1430
95,5,1,144,18,1430
96,6,1,144,18,1430
97,7,1,144,18,1430
98,8,11,144,18,1430
99,9,1,144,18,1430
100,0,29,144,18,1430
101,1,3,144,18,1430
102,2,4,144,18,1430
103,3,2,144,18,1430
104,4,3,144,18,1430
105,5,3,144,18,1430
106,6,2,144,18,1430
107,7,2,144,18,1430
108,8,3,144,18,1430
109,9,3,144,18,1430
110,0,1,144,18,1430
111,1,10,144,18,1430
112,2,2,144,18,1430
113,3,2,144,18,1430
114,4,1,144,18,1430
115,5,1,144,18,1430
116,6,1,144,18,1430
117,7,1,144,18,1430
118,8,1,144,18,1430
119,9,1,144,18,1430
120,0,69,144,18,1430
121,1,11,144,18,1430
122,2,6,144,18,1430
123,3,5,144,18,1430
124,4,6,144,18,1430
125,5,2,144,18,1430
126,6,4,144,18,1430
127,7,5,144,18,1430
128,8,5,144,18,1430
129,9,6,144,18,1430
130,0,71,144,18,1430
131,1,2,144,18,1430
132,2,6,144,18,1430
133,3,6,144,18,1430
134,4,5,144,18,1430
135,5,6,144,18,1430
136,6,6,144,18,1430
137,7,6,144,18,1430
138,8,5,144,18,1430
139,9,6,144,18,1430
140,0,29,144,18,1430
141,1,2,144,18,1430
142,2,1,144,18,1430
143,3,2,144,18,1430
144,4,1,144,18,1430
145,5,1,144,18,1430
146,6,1,144,18,1430
147,7,1,144,18,1430
148,8,1,144,18,1430
149,9,1,144,18,1430
150,0,9,144,18,1430
151,1,24,144,18,1430
152,2,16,144,18,1430
153,3,1,144,18,1430
154,4,10,144,18,1430
155,5,28,144,18,1430
156,6,1,144,18,1430
157,7,3,144,18,1430
158,8,2,144,18,1430
159,9,4,144,18,1430
160,0,77,144,18,1430
161,1,21,144,18,1430
162,2,7,144,18,1430
163,3,3,144,18,1430
164,4,8,144,18,1430
165,5,92,144,18,1430
166,6,35,144,18,1430
167,7,6,144,18,1430
168,8,1,144,18,1430
169,9,8,144,18,1430
170,0,32,144,18,1430
171,1,3,144,18,1430
172,2,1,144,18,1430
173,3,1,144,18,1430
174,4,1,144,18,1430
175,5,1,144,18,1430
176,6,1,144,18,1430
177,7,1,144,18,1430
178,8,2,144,18,1430
179,9,1,144,18,1430
180,0,24,144,18,1430
181,1,10,144,18,1430
182,2,32,144,18,1430
183,3,11,144,18,1430
184,4,4,144,18,1430
185,5,5,144,18,1430
186,6,8,144,18,1430
187,7,10,144,18,1430
188,8,16,144,18,1430
189,9,22,144,18,1430
190,0,61,144,18,1430
191,1,7,144,18,1430
192,2,3,144,18,1430
193,3,4,144,18,1430
194,4,3,144,18,1430
195,5,2,144,18,1430
196,6,2,144,18,1430
197,7,1,144,18,1430
198,8,2,144,18,1430
199,9,2,144,18,1430
0,0,27,140,17,855
1,1,19,140,17,855
2,2,12,140,17,855
3,3,8,140,17,855
4,4,1,140,17,855
5,5,3,140,17,855
6,6,1,140,17,855
7,7,1,140,17,855
8,8,87,140,17,855
9,0,73,140,17,855
10,1,11,140,17,855
11,2,9,140,17,855
12,3,4,140,17,855
13,4,11,140,17,855
14,5,2,140,17,855
15,6,4,140,17,855
16,7,5,140,17,855
17,8,8,140,17,855
18,0,52,140,17,855
19,1,21,140,17,855
20,2,7,140,17,855
21,3,5,140,17,855
22,4,5,140,17,855
23,5,9,140,17,855
24,6,6,140,17,855
25,7,2,140,17,855
26,8,26,140,17,855
27,0,43,140,17,855
28,1,9,140,17,855
29,2,4,140,17,855
30,3,5,140,17,855
31,4,2,140,17,855
32,5,4,140,17,855
33,6,3,140,17,855
34,7,3,140,17,855
35,8,12,140,17,855
36,0,32,140,17,855
37,1,21,140,17,855
38,2,8,140,17,855
39,3,17,140,17,855
40,4,27,140,17,855
41,5,9,140,17,855
42,6,19,140,17,855
43,7,6,140,17,855
44,8,3,140,17,855
45,0,45,140,17,855
46,1,2,140,17,855
47,2,4,140,17,855
48,3,2,140,17,855
49,4,3,140,17,855
50,5,4,140,17,855
51,6,2,140,17,855
52,7,2,140,17,855
53,8,3,140,17,855
54,0,38,140,17,855
55,1,7,140,17,855
56,2,4,140,17,855
57,3,2,140,17,855
58,4,6,140,17,855
59,5,5,140,17,855
60,6,5,140,17,855
61,7,4,140,17,855
62,8,8,140,17,855
63,0,36,140,17,855
64,1,12,140,17,855
65,2,1,140,17,855
66,3,3,140,17,855
67,4,3,140,17,855
68,5,4,140,17,855
69,6,5,140,17,855
70,7,3,140,17,855
71,8,2,140,17,855
72,0,53,140,17,855
73,1,23,140,17,855
74,2,13,140,17,855
75,3,18,140,17,855
76,4,11,140,17,855
77,5,11,140,17,855
78,6,9,140,17,855
79,7,8,140,17,855
80,8,66,140,17,855
81,0,55,140,17,855
82,1,5,140,17,855
83,2,7,140,17,855
84,3,5,140,17,855
85,4,1,140,17,855
86,5,2,140,17,855
87,6,2,140,17,855
88,7,1,140,17,855
89,8,7,140,17,855
90,0,19,140,17,855
91,1,33,140,17,855
92,2,2,140,17,855
93,3,8,140,17,855
94,4,37,140,17,855
95,5,6,140,17,855
96,6,6,140,17,855
97,7,6,140,17,855
98,8,4,140,17,855
99,0,27,140,17,855
100,1,1,140,17,855
101,2,1,140,17,855
102,3,1,140,17,855
103,4,1,140,17,855
104,5,1,140,17,855
105,6,2,140,17,855
106,7,2,140,17,855
107,8,7,140,17,855
108,0,43,140,17,855
109,1,5,140,17,855
110,2,7,140,17,855
111,3,3,140,17,855
112,4,2,140,17,855
113,5,4,140,17,855
114,6,5,140,17,855
115,7,1,140,17,855
116,8,63,140,17,855
117,0,41,140,17,855
118,1,7,140,17,855
119,2,1,140,17,855
120,3,3,140,17,855
121,4,9,140,17,855
122,5,7,140,17,855
123,6,8,140,17,855
124,7,21,140,17,855
125,8,7,140,17,855
126,0,21,140,17,855
127,1,11,140,17,855
128,2,8,140,17,855
129,3,4,140,17,855
130,4,3,140,17,855
131,5,2,140,17,855
132,6,2,140,17,855
133,7,2,140,17,855
134,8,9,140,17,855
135,0,29,140,17,855
136,1,18,140,17,855
137,2,2,140,17,855
138,3,32,140,17,855
139,4,18,140,17,855
140,5,5,140,17,855
141,6,6,140,17,855
142,7,2,140,17,855
143,8,66,140,17,855
144,0,40,140,17,855
145,1,11,140,17,855
146,2,5,140,17,855
147,3,2,140,17,855
148,4,10,140,17,855
149,5,3,140,17,855
150,6,2,140,17,855
151,7,2,140,17,855
152,8,106,140,17,855
153,0,25,140,17,855
154,1,7,140,17,855
155,2,7,140,17,855
156,3,3,140,17,855
157,4,7,140,17,855
158,5,6,140,17,855
159,6,4,140,17,855
160,7,4,140,17,855
161,8,12,140,17,855
162,0,65,140,17,855
163,1,12,140,17,855
164,2,6,140,17,855
165,3,1,140,17,855
166,4,4,140,17,855
167,5,7,140,17,855
168,6,2,140,17,855
169,7,6,140,17,855
170,8,8,140,17,855
171,0,100,140,17,855
172,1,2,140,17,855
173,2,36,140,17,855
174,3,12,140,17,855
175,4,10,140,17,855
176,5,13,140,17,855
177,6,1,140,17,855
178,7,2,140,17,855
179,8,5,140,17,855
0,0,33,156,19,1701
1,1,20,156,19,1701
2,2,7,156,19,1701
3,3,8,156,19,1701
4,4,2,156,19,1701
5,5,17,156,19,1701
6,6,5,156,19,1701
7,7,3,156,19,1701
8,8,1,156,19,1701
9,9,5,156,19,1701
10,0,6,156,19,1701
11,1,5,156,19,1701
12,2,6,156,19,1701
13,3,5,156,19,1701
14,4,4,156,19,1701
15,5,4,156,19,1701
16,6,4,156,19,1701
17,7,2,156,19,1701
18,8,3,156,19,1701
19,9,1,156,19,1701
20,0,11,156,19,1701
21,1,2,156,19,1701
22,2,1,156,19,1701
23,3,1,156,19,1701
24,4,1,156,19,1701
25,5,1,156,19,1701
26,6,1,156,19,1701
27,7,2,156,19,1701
28,8,1,156,19,1701
29,9,1,156,19,1701
30,0,18,156,19,1701
31,1,4,156,19,1701
32,2,2,156,19,1701
33,3,44,156,19,1701
34,4,20,156,19,1701
35,5,16,156,19,1701
36,6,2,156,19,1701
37,7,8,156,19,1701
38,8,8,156,19,1701
39,9,20,156,19,1701
40,0,78,156,19,1701
41,1,12,156,19,1701
42,2,5,156,19,1701
43,3,7,156,19,1701
44,4,2,156,19,1701
45,5,13,156,19,1701
46,6,13,156,19,1701
47,7,13,156,19,1701
48,8,11,156,19,1701
49,9,10,156,19,1701
50,0,3,156,19,1701
51,1,1,156,19,1701
52,2,1,156,19,1701
53,3,3,156,19,1701
54,4,19,156,19,1701
55,5,6,156,19,1701
56,6,38,156,19,1701
57,7,41,156,19,1701
58,8,6,156,19,1701
59,9,2,156,19,1701
60,0,62,156,19,1701
61,1,4,156,19,1701
62,2,10,156,19,1701
63,3,5,156,19,1701
64,4,9,156,19,1701
65,5,6,156,19,1701
66,6,8,156,19,1701
67,7,5,156,19,1701
68,8,4,156,19,1701
69,9,7,156,19,1701
70,0,61,156,19,1701
71,1,8,156,19,1701
72,2,1,156,19,1701
73,3,10,156,19,1701
74,4,6,156,19,1701
75,5,1,156,19,1701
76,6,6,156,19,1701
77,7,4,156,19,1701
78,8,2,156,19,1701
79,9,1,156,19,1701
80,0,5,156,19,1701
81,1,60,156,19,1701
82,2,7,156,19,1701
83,3,6,156,19,1701
84,4,5,156,19,1701
85,5,6,156,19,1701
86,6,3,156,19,1701
87,7,2,156,19,1701
88,8,4,156,19,1701
89,9,4,156,19,1701
90,0,4,156,19,1701
91,1,2,156,19,1701
92,2,2,156,19,1701
93,3,3,156,19,1701
94,4,2,156,19,1701
95,5,2,156,19,1701
96,6,1,156,19,1701
97,7,3,156,19,1701
98,8,1,156,19,1701
99,9,2,156,19,1701
100,0,40,156,19,1701
101,1,24,156,19,1701
102,2,19,156,19,1701
103,3,45,156,19,1701
104,4,34,156,19,1701
105,5,2,156,19,1701
106,6,14,156,19,1701
107,7,5,156,19,1701
108,8,6,156,19,1701
109,9,13,156,19,1701
110,0,38,156,19,1701
111,1,20,156,19,1701
112,2,54,156,19,1701
113,3,21,156,19,1701
114,4,75,156,19,1701
115,5,17,156,19,1701
116,6,1,156,19,1701
117,7,1,156,19,1701
118,8,2,156,19,1701
119,9,4,156,19,1701
120,0,43,156,19,1701
121,1,2,156,19,1701
122,2,2,156,19,1701
123,3,1,156,19,1701
124,4,2,156,19,1701
125,5,1,156,19,1701
126,6,1,156,19,1701
127,7,1,156,19,1701
128,8,1,156,19,1701
129,9,3,156,19,1701
130,0,10,156,19,1701
131,1,56,156,19,1701
132,2,7,156,19,1701
133,3,5,156,19,1701
134,4,4,156,19,1701
135,5,6,156,19,1701
136,6,4,156,19,1701
137,7,4,156,19,1701
138,8,7,156,19,1701
139,9,7,156,19,1701
140,0,51,156,19,1701
141,1,13,156,19,1701
142,2,36,156,19,1701
143,3,1,156,19,1701
144,4,3,156,19,1701
145,5,79,156,19,1701
146,6,5,156,19,1701
147,7,6,156,19,1701
148,8,4,156,19,1701
149,9,6,156,19,1701
150,0,35,156,19,1701
151,1,3,156,19,1701
152,2,4,156,19,1701
153,3,3,156,19,1701
154,4,2,156,19,1701
155,5,3,156,19,1701
156,6,1,156,19,1701
157,7,3,156,19,1701
158,8,3,156,19,1701
159,9,2,156,19,1701
160,0,50,156,19,1701
161,1,3,156,19,1701
162,2,4,156,19,1701
163,3,2,156,19,1701
164,4,1,156,19,1701
165,5,2,156,19,1701
166,6,1,156,19,1701
167,7,2,156,19,1701
168,8,2,156,19,1701
169,9,2,156,19,1701
170,0,6,156,19,1701
171,1,46,156,19,1701
172,2,1,156,19,1701
173,3,2,156,19,1701
174,4,1,156,19,1701
175,5,1,156,19,1701
176,6,1,156,19,1701
177,7,1,156,19,1701
178,8,1,156,19,1701
179,9,1,156,19,1701
180,0,9,156,19,1701
181,1,12,156,19,1701
182,2,30,156,19,1701
183,3,5,156,19,1701
184,4,3,156,19,1701
185,5,3,156,19,1701
186,6,3,156,19,1701
187,7,1,156,19,1701
188,8,2,156,19,1701
189,9,2,156,19,1701
190,0,1,156,19,1701
191,1,1,156,19,1701
192,2,4,156,19,1701
193,3,31,156,19,1701
194,4,6,156,19,1701
195,5,5,156,19,1701
196,6,88,156,19,1701
197,7,9,156,19,1701
198,8,12,156,19,1701
199,9,4,156,19,1701
0,0,27,146,19,911
1,1,29,146,19,911
2,2,16,146,19,911
3,3,32,146,19,911
4,4,10,146,19,911
5,5,3,146,19,911
6,6,1,146,19,911
7,7,7,146,19,911
8,8,9,146,19,911
9,9,10,146,19,911
10,0,35,146,19,911
11,1,3,146,19,911
12,2,10,146,19,911
13,3,1,146,19,911
14,4,2,146,19,911
15,5,7,146,19,911
16,6,4,146,19,911
17,7,5,146,19,911
18,8,2,146,19,911
19,9,15,146,19,911
20,0,68,146,19,911
21,1,15,146,19,911
22,2,16,146,19,911
23,3,4,146,19,911
24,4,9,146,19,911
25,5,14,146,19,911
26,6,18,146,19,911
27,7,18,146,19,911
28,8,22,146,19,911
29,9,3,146,19,911
30,0,73,146,19,911
31,1,13,146,19,911
32,2,3,146,19,911
33,3,3,146,19,911
34,4,3,146,19,911
35,5,6,146,19,911
36,6,4,146,19,911
37,7,2,146,19,911
38,8,1,146,19,911
39,9,16,146,19,911
40,0,81,146,19,911
41,1,5,146,19,911
42,2,8,146,19,911
43,3,4,146,19,911
44,4,3,146,19,911
45,5,1,146,19,911
46,6,1,146,19,911
47,7,7,146,19,911
48,8,8,146,19,911
49,9,58,146,19,911
50,0,19,146,19,911
51,1,9,146,19,911
52,2,47,146,19,911
53,3,21,146,19,911
54,4,13,146,19,911
55,5,2,146,19,911
56,6,16,146,19,911
57,7,15,146,19,911
58,8,8,146,19,911
59,9,8,146,19,911
60,0,25,146,19,911
61,1,2,146,19,911
62,2,4,146,19,911
63,3,1,146,19,911
64,4,4,146,19,911
65,5,2,146,19,911
66,6,1,146,19,911
67,7,1,146,19,911
68,8,1,146,19,911
69,9,18,146,19,911
70,0,31,146,19,911
71,1,15,146,19,911
72,2,4,146,19,911
73,3,8,146,19,911
74,4,3,146,19,911
75,5,4,146,19,911
76,6,7,146,19,911
77,7,4,146,19,911
78,8,2,146,19,911
79,9,6,146,19,911
80,0,54,146,19,911
81,1,10,146,19,911
82,2,2,146,19,911
83,3,3,146,19,911
84,4,2,146,19,911
85,5,2,146,19,911
86,6,4,146,19,911
87,7,3,146,19,911
88,8,3,146,19,911
89,9,19,146,19,911
90,0,57,146,19,911
91,1,20,146,19,911
92,2,13,146,19,911
93,3,8,146,19,911
94,4,10,146,19,911
95,5,16,146,19,911
96,6,2,146,19,911
97,7,12,146,19,911
98,8,11,146,19,911
99,9,11,146,19,911
100,0,47,146,19,911
101,1,9,146,19,911
102,2,4,146,19,911
103,3,9,146,19,911
104,4,6,146,19,911
105,5,5,146,19,911
106,6,4,146,19,911
107,7,3,146,19,911
108,8,3,146,19,911
109,9,6,146,19,911
110,0,48,146,19,911
111,1,30,146,19,911
112,2,21,146,19,911
113,3,8,146,19,911
114,4,16,146,19,911
115,5,27,146,19,911
116,6,18,146,19,911
117,7,9,146,19,911
118,8,5,146,19,911
119,9,40,146,19,911
120,0,3,146,19,911
121,1,1,146,19,911
122,2,12,146,19,911
123,3,2,146,19,911
124,4,6,146,19,911
125,5,5,146,19,911
126,6,2,146,19,911
127,7,15,146,19,911
128,8,4,146,19,911
129,9,1,146,19,911
130,0,13,146,19,911
131,1,10,146,19,911
132,2,2,146,19,911
133,3,4,146,19,911
134,4,2,146,19,911
135,5,1,146,19,911
136,6,3,146,19,911
137,7,1,146,19,911
138,8,1,146,19,911
139,9,2,146,19,911
140,0,81,146,19,911
141,1,12,146,19,911
142,2,1,146,19,911
143,3,31,146,19,911
144,4,7,146,19,911
145,5,4,146,19,911
146,6,11,146,19,911
147,7,2,146,19,911
148,8,4,146,19,911
149,9,53,146,19,911
150,0,1,146,19,911
151,1,1,146,19,911
152,2,1,146,19,911
153,3,1,146,19,911
154,4,1,146,19,911
155,5,1,146,19,911
156,6,1,146,19,911
157,7,1,146,19,911
158,8,1,146,19,911
159,9,1,146,19,911
160,0,23,146,19,911
161,1,24,146,19,911
162,2,18,146,19,911
163,3,14,146,19,911
164,4,12,146,19,911
165,5,10,146,19,911
166,6,14,146,19,911
167,7,9,146,19,911
168,8,7,146,19,911
169,9,166,146,19,911
170,0,23,146,19,911
171,1,48,146,19,911
172,2,17,146,19,911
173,3,17,146,19,911
174,4,12,146,19,911
175,5,11,146,19,911
176,6,1,146,19,911
177,7,2,146,19,911
178,8,2,146,19,911
179,9,10,146,19,911
180,0,17,146,19,911
181,1,13,146,19,911
182,2,3,146,19,911
183,3,8,146,19,911
184,4,3,146,19,911
185,5,17,146,19,911
186,6,17,146,19,911
187,7,13,146,19,911
188,8,9,146,19,911
189,9,21,146,19,911
190,0,58,146,19,911
191,1,19,146,19,911
192,2,7,146,19,911
193,3,12,146,19,911
194,4,3,146,19,911
195,5,9,146,19,911
196,6,5,146,19,911
197,7,5,146,19,911
198,8,8,146,19,911
199,9,7,146,19,911
0,0,29,148,19,1642
1,1,48,148,19,1642
2,2,78,148,19,1642
3,3,6,148,19,1642
4,4,3,148,19,1642
5,5,14,148,19,1642
6,6,6,148,19,1642
7,7,1,148,19,1642
8,8,28,148,19,1642
9,9,3,148,19,1642
10,0,62,148,19,1642
11,1,6,148,19,1642
12,2,8,148,19,1642
13,3,3,148,19,1642
14,4,5,148,19,1642
15,5,8,148,19,1642
16,6,6,148,19,1642
17,7,2,148,19,1642
18,8,6,148,19,1642
19,9,4,148,19,1642
20,0,46,148,19,1642
21,1,18,148,19,1642
22,2,21,148,19,1642
23,3,22,148,19,1642
24,4,8,148,19,1642
25,5,5,148,19,1642
26,6,16,148,19,1642
27,7,5,148,19,1642
28,8,5,148,19,1642
29,9,11,148,19,1642
30,0,21,148,19,1642
31,1,52,148,19,1642
32,2,4,148,19,1642
