,sample_n,run_id,v_type
4,16,52,animacy
5,26,52,animacy
0,5,53,background
1,2,53,background
2,1,53,background
3,1,53,background
4,1,53,background
5,1,53,background
0,25,53,identity
1,4,53,identity
2,1,53,identity
3,2,53,identity
4,1,53,identity
5,1,53,identity
0,23,53,number
1,1,53,number
2,1,53,number
3,1,53,number
4,1,53,number
5,1,53,number
0,28,53,pose
1,4,53,pose
2,43,53,pose
3,5,53,pose
4,4,53,pose
5,27,53,pose
0,2,53,animacy
1,1,53,animacy
2,1,53,animacy
3,1,53,animacy
4,1,53,animacy
5,2,53,animacy
0,71,54,background
1,5,54,background
2,6,54,background
3,3,54,background
4,10,54,background
5,2,54,background
0,58,54,identity
1,12,54,identity
2,11,54,identity
3,10,54,identity
4,10,54,identity
5,41,54,identity
0,55,54,number
1,28,54,number
2,9,54,number
3,4,54,number
4,7,54,number
5,7,54,number
0,43,54,pose
1,17,54,pose
2,5,54,pose
3,11,54,pose
4,8,54,pose
5,2,54,pose
0,71,54,animacy
1,16,54,animacy
2,8,54,animacy
3,5,54,animacy
4,6,54,animacy
5,38,54,animacy
0,38,55,background
1,15,55,background
2,17,55,background
3,7,55,background
4,6,55,background
5,4,55,background
0,72,55,identity
1,11,55,identity
2,16,55,identity
3,35,55,identity
4,8,55,identity
5,127,55,identity
0,61,55,number
1,26,55,number
2,13,55,number
3,14,55,number
4,10,55,number
5,3,55,number
0,35,55,pose
1,18,55,pose
2,26,55,pose
3,8,55,pose
4,6,55,pose
5,95,55,pose
0,65,55,animacy
1,17,55,animacy
2,10,55,animacy
3,5,55,animacy
4,19,55,animacy
5,30,55,animacy
0,30,56,background
1,9,56,background
2,9,56,background
3,6,56,background
4,5,56,background
5,6,56,background
0,47,56,identity
1,6,56,identity
2,7,56,identity
3,4,56,identity
4,7,56,identity
5,4,56,identity
0,40,56,number
1,10,56,number
2,6,56,number
3,5,56,number
4,4,56,number
5,44,56,number
0,25,56,pose
1,19,56,pose
2,29,56,pose
3,14,56,pose
4,11,56,pose
5,78,56,pose
0,60,56,animacy
1,16,56,animacy
2,10,56,animacy
3,13,56,animacy
4,7,56,animacy
5,6,56,animacy
0,23,57,background
1,9,57,background
2,3,57,background
3,3,57,background
4,2,57,background
5,16,57,background
0,17,57,identity
1,44,57,identity
2,9,57,identity
3,22,57,identity
4,3,57,identity
5,13,57,identity
0,28,57,number
1,10,57,number
2,11,57,number
3,6,57,number
4,10,57,number
5,60,57,number
0,19,57,pose
1,9,57,pose
2,6,57,pose
3,9,57,pose
4,11,57,pose
5,12,57,pose
0,20,57,animacy
1,45,57,animacy
2,10,57,animacy
3,15,57,animacy
4,10,57,animacy
5,24,57,animacy
0,20,58,background
1,4,58,background
2,2,58,background
3,1,58,background
4,1,58,background
5,1,58,background
0,47,58,identity
1,5,58,identity
2,13,58,identity
3,7,58,identity
4,13,58,identity
5,146,58,identity
0,22,58,number
1,39,58,number
2,12,58,number
3,8,58,number
4,7,58,number
5,73,58,number
0,18,58,pose
1,22,58,pose
2,13,58,pose
3,15,58,pose
4,12,58,pose
5,8,58,pose
0,25,58,animacy
1,16,58,animacy
2,37,58,animacy
3,39,58,animacy
4,5,58,animacy
5,22,58,animacy
0,3,59,background
1,4,59,background
2,3,59,background
3,3,59,background
4,3,59,background
5,4,59,background
0,5,59,identity
1,5,59,identity
2,3,59,identity
3,5,59,identity
4,4,59,identity
5,2,59,identity
0,8,59,number
1,4,59,number
2,4,59,number
3,5,59,number
4,3,59,number
5,6,59,number
0,7,59,pose
1,3,59,pose
2,3,59,pose
3,2,59,pose
4,3,59,pose
5,18,59,pose
0,5,59,animacy
1,3,59,animacy
2,1,59,animacy
3,4,59,animacy
4,1,59,animacy
5,5,59,animacy
0,33,60,background
1,20,60,background
2,4,60,background
3,3,60,background
4,21,60,background
5,1,60,background
0,44,60,identity
1,10,60,identity
2,18,60,identity
3,3,60,identity
4,3,60,identity
5,1,60,identity
0,71,60,number
1,1,60,number
2,17,60,number
3,16,60,number
4,5,60,number
5,66,60,number
0,20,60,pose
1,23,60,pose
2,6,60,pose
3,13,60,pose
4,8,60,pose
5,22,60,pose
0,35,60,animacy
1,22,60,animacy
2,1,60,animacy
3,5,60,animacy
4,6,60,animacy
5,6,60,animacy
0,94,61,background
1,1,61,background
2,3,61,background
3,6,61,background
4,2,61,background
5,2,61,background
0,20,61,identity
1,10,61,identity
2,8,61,identity
3,1,61,identity
4,3,61,identity
5,2,61,identity
0,36,61,number
1,6,61,number
2,17,61,number
3,1,61,number
4,1,61,number
5,2,61,number
0,41,61,pose
1,2,61,pose
2,2,61,pose
3,10,61,pose
4,3,61,pose
5,33,61,pose
0,16,61,animacy
1,9,61,animacy
2,1,61,animacy
3,1,61,animacy
4,2,61,animacy
5,72,61,animacy
0,40,62,background
1,4,62,background
2,4,62,background
3,1,62,background
4,2,62,background
5,2,62,background
0,60,62,identity
1,24,62,identity
2,16,62,identity
3,5,62,identity
4,12,62,identity
5,3,62,identity
0,70,62,number
1,27,62,number
2,10,62,number
3,21,62,number
4,9,62,number
5,2,62,number
0,27,62,pose
1,25,62,pose
2,4,62,pose
3,3,62,pose
4,4,62,pose
5,9,62,pose
0,67,62,animacy
1,14,62,animacy
2,5,62,animacy
3,6,62,animacy
4,22,62,animacy
5,17,62,animacy
0,55,63,background
1,22,63,background
2,5,63,background
3,7,63,background
4,5,63,background
5,5,63,background
0,35,63,identity
1,21,63,identity
2,25,63,identity
3,4,63,identity
4,6,63,identity
5,161,63,identity
0,22,63,number
1,3,63,number
2,4,63,number
3,3,63,number
4,4,63,number
5,2,63,number
0,33,63,pose
1,13,63,pose
2,5,63,pose
3,4,63,pose
4,3,63,pose
5,3,63,pose
0,39,63,animacy
1,53,63,animacy
2,1,63,animacy
3,9,63,animacy
4,9,63,animacy
5,108,63,animacy
0,52,64,background
1,18,64,background
2,17,64,background
3,18,64,background
4,3,64,background
5,2,64,background
0,9,64,identity
1,2,64,identity
2,2,64,identity
3,1,64,identity
4,1,64,identity
5,1,64,identity
0,16,64,number
1,3,64,number
2,1,64,number
3,3,64,number
4,2,64,number
5,4,64,number
0,43,64,pose
1,13,64,pose
2,9,64,pose
3,3,64,pose
4,4,64,pose
5,2,64,pose
0,60,64,animacy
1,17,64,animacy
2,23,64,animacy
3,9,64,animacy
4,7,64,animacy
5,41,64,animacy
0,13,65,background
1,7,65,background
2,4,65,background
3,4,65,background
4,4,65,background
5,3,65,background
0,5,65,identity
1,3,65,identity
2,1,65,identity
3,2,65,identity
4,1,65,identity
5,1,65,identity
0,7,65,number
1,4,65,number
2,3,65,number
3,2,65,number
4,1,65,number
5,2,65,number
0,12,65,pose
1,2,65,pose
2,2,65,pose
3,2,65,pose
4,3,65,pose
5,1,65,pose
0,29,65,animacy
1,2,65,animacy
2,2,65,animacy
3,2,65,animacy
4,2,65,animacy
5,1,65,animacy
0,37,66,background
1,38,66,background
2,13,66,background
3,1,66,background
4,5,66,background
5,2,66,background
0,51,66,identity
1,33,66,identity
2,5,66,identity
3,5,66,identity
4,15,66,identity
5,52,66,identity
0,47,66,number
1,16,66,number
2,9,66,number
3,1,66,number
4,3,66,number
5,2,66,number
0,30,66,pose
1,7,66,pose
2,20,66,pose
3,11,66,pose
4,15,66,pose
5,15,66,pose
0,13,66,animacy
1,20,66,animacy
2,2,66,animacy
3,6,66,animacy
4,7,66,animacy
5,128,66,animacy
0,34,67,background
1,17,67,background
2,3,67,background
3,3,67,background
4,1,67,background
5,2,67,background
0,40,67,identity
1,10,67,identity
2,11,67,identity
3,3,67,identity
4,1,67,identity
5,48,67,identity
0,8,67,number
1,42,67,number
2,4,67,number
3,6,67,number
4,3,67,number
5,49,67,number
0,33,67,pose
1,4,67,pose
2,8,67,pose
3,3,67,pose
4,4,67,pose
5,16,67,pose
0,40,67,animacy
1,6,67,animacy
2,3,67,animacy
3,3,67,animacy
4,1,67,animacy
5,1,67,animacy
0,58,68,background
1,37,68,background
2,29,68,background
3,19,68,background
4,23,68,background
5,15,68,background
0,77,68,identity
1,7,68,identity
2,7,68,identity
3,5,68,identity
4,5,68,identity
5,1,68,identity
0,55,68,number
1,13,68,number
2,6,68,number
3,8,68,number
4,5,68,number
5,4,68,number
0,79,68,pose
1,6,68,pose
2,9,68,pose
3,5,68,pose
4,4,68,pose
5,19,68,pose
0,29,68,animacy
1,19,68,animacy
2,18,68,animacy
3,17,68,animacy
4,5,68,animacy
5,3,68,animacy
0,15,69,background
1,39,69,background
2,14,69,background
3,33,69,background
4,6,69,background
5,35,69,background
0,38,69,identity
1,25,69,identity
2,13,69,identity
3,16,69,identity
4,16,69,identity
5,55,69,identity
0,39,69,number
1,11,69,number
2,8,69,number
3,2,69,number
4,4,69,number
5,18,69,number
0,36,69,pose
1,20,69,pose
2,11,69,pose
3,6,69,pose
4,6,69,pose
5,4,69,pose
0,70,69,animacy
1,10,69,animacy
2,15,69,animacy
3,3,69,animacy
4,3,69,animacy
5,2,69,animacy
0,38,70,background
1,25,70,background
2,18,70,background
3,6,70,background
4,8,70,background
5,3,70,background
0,36,70,identity
1,6,70,identity
2,1,70,identity
3,4,70,identity
4,2,70,identity
5,1,70,identity
0,37,70,number
1,6,70,number
2,25,70,number
3,16,70,number
4,27,70,number
5,42,70,number
0,54,70,pose
1,11,70,pose
2,14,70,pose
3,23,70,pose
4,10,70,pose
5,9,70,pose
0,25,70,animacy
1,3,70,animacy
2,3,70,animacy
3,2,70,animacy
4,2,70,animacy
5,3,70,animacy
0,65,71,background
1,8,71,background
2,8,71,background
3,6,71,background
4,5,71,background
5,4,71,background
0,42,71,identity
1,14,71,identity
2,6,71,identity
3,10,71,identity
4,9,71,identity
5,100,71,identity
0,31,71,number
1,16,71,number
2,17,71,number
3,15,71,number
4,11,71,number
5,44,71,number
0,27,71,pose
1,12,71,pose
2,4,71,pose
3,2,71,pose
4,4,71,pose
5,1,71,pose
0,51,71,animacy
1,8,71,animacy
2,9,71,animacy
3,6,71,animacy
4,6,71,animacy
5,7,71,animacy
0,40,72,background
1,25,72,background
2,15,72,background
3,2,72,background
4,4,72,background
5,17,72,background
0,61,72,identity
1,6,72,identity
2,16,72,identity
3,2,72,identity
4,11,72,identity
5,17,72,identity
0,28,72,number
1,15,72,number
2,19,72,number
3,2,72,number
4,3,72,number
5,17,72,number
0,38,72,pose
1,5,72,pose
2,5,72,pose
3,8,72,pose
4,4,72,pose
5,10,72,pose
0,31,72,animacy
1,33,72,animacy
2,22,72,animacy
3,15,72,animacy
4,2,72,animacy
5,21,72,animacy
0,29,73,background
1,8,73,background
2,6,73,background
3,13,73,background
4,9,73,background
5,9,73,background
0,28,73,identity
1,16,73,identity
2,5,73,identity
3,6,73,identity
4,4,73,identity
5,4,73,identity
0,25,73,number
1,5,73,number
2,7,73,number
3,5,73,number
4,3,73,number
5,4,73,number
0,25,73,pose
1,12,73,pose
2,15,73,pose
3,12,73,pose
4,34,73,pose
5,51,73,pose
0,39,73,animacy
1,4,73,animacy
2,3,73,animacy
3,2,73,animacy
4,2,73,animacy
5,36,73,animacy
0,40,74,background
1,6,74,background
2,7,74,background
3,15,74,background
4,10,74,background
5,6,74,background
0,34,74,identity
1,3,74,identity
2,11,74,identity
3,2,74,identity
4,2,74,identity
5,3,74,identity
0,49,74,number
1,3,74,number
2,3,74,number
3,3,74,number
4,4,74,number
5,61,74,number
0,45,74,pose
1,8,74,pose
2,3,74,pose
3,1,74,pose
4,2,74,pose
5,3,74,pose
0,45,74,animacy
1,1,74,animacy
2,11,74,animacy
3,28,74,animacy
4,11,74,animacy
5,25,74,animacy
0,39,75,background
1,9,75,background
2,17,75,background
3,10,75,background
4,5,75,background
5,6,75,background
0,82,75,identity
1,8,75,identity
2,4,75,identity
3,6,75,identity
4,5,75,identity
5,20,75,identity
0,39,75,number
1,10,75,number
2,3,75,number
3,6,75,number
4,38,75,number
5,49,75,number
0,51,75,pose
1,7,75,pose
2,19,75,pose
3,15,75,pose
4,15,75,pose
5,6,75,pose
0,38,75,animacy
1,13,75,animacy
2,9,75,animacy
3,2,75,animacy
4,2,75,animacy
5,14,75,animacy
0,103,76,background
1,9,76,background
2,6,76,background
3,9,76,background
4,7,76,background
5,7,76,background
0,30,76,identity
1,26,76,identity
2,11,76,identity
3,8,76,identity
4,28,76,identity
5,65,76,identity
0,33,76,number
1,16,76,number
2,5,76,number
3,11,76,number
4,10,76,number
5,85,76,number
0,44,76,pose
1,35,76,pose
2,12,76,pose
3,16,76,pose
4,21,76,pose
5,19,76,pose
0,65,76,animacy
1,9,76,animacy
2,5,76,animacy
3,7,76,animacy
4,3,76,animacy
5,84,76,animacy
0,71,77,background
1,11,77,background
2,4,77,background
3,15,77,background
4,3,77,background
5,2,77,background
0,67,77,identity
1,7,77,identity
2,7,77,identity
3,4,77,identity
4,9,77,identity
5,3,77,identity
0,56,77,number
1,12,77,number
2,20,77,number
3,10,77,number
4,14,77,number
5,157,77,number
0,54,77,pose
1,18,77,pose
2,15,77,pose
3,7,77,pose
4,8,77,pose
5,79,77,pose
0,41,77,animacy
1,22,77,animacy
2,26,77,animacy
3,17,77,animacy
4,4,77,animacy
5,64,77,animacy
0,36,78,background
1,25,78,background
2,6,78,background
3,5,78,background
4,1,78,background
5,3,78,background
0,87,78,identity
1,34,78,identity
2,24,78,identity
3,13,78,identity
4,7,78,identity
5,41,78,identity
0,62,78,number
1,49,78,number
2,17,78,number
3,9,78,number
4,19,78,number
5,71,78,number
0,28,78,pose
1,32,78,pose
2,16,78,pose
3,11,78,pose
4,6,78,pose
5,46,78,pose
0,18,78,animacy
1,60,78,animacy
2,41,78,animacy
3,31,78,animacy
4,14,78,animacy
5,27,78,animacy
0,56,79,background
1,45,79,background
2,16,79,background
3,6,79,background
4,13,79,background
5,34,79,background
0,94,79,identity
1,35,79,identity
2,12,79,identity
3,15,79,identity
4,8,79,identity
5,6,79,identity
0,92,79,number
1,22,79,number
2,16,79,number
3,10,79,number
4,9,79,number
5,8,79,number
0,86,79,pose
1,23,79,pose
2,33,79,pose
3,8,79,pose
4,4,79,pose
5,5,79,pose
0,35,79,animacy
1,10,79,animacy
2,25,79,animacy
3,17,79,animacy
4,14,79,animacy
5,47,79,animacy
0,52,80,background
1,27,80,background
2,25,80,background
3,7,80,background
4,16,80,background
5,8,80,background
0,51,80,identity
1,15,80,identity
2,66,80,identity
3,2,80,identity
4,22,80,identity
5,103,80,identity
0,104,80,number
1,12,80,number
2,7,80,number
3,2,80,number
4,1,80,number
5,3,80,number
0,50,80,pose
1,45,80,pose
2,1,80,pose
3,12,80,pose
4,1,80,pose
5,17,80,pose
0,50,80,animacy
1,33,80,animacy
2,27,80,animacy
3,6,80,animacy
4,23,80,animacy
5,37,80,animacy
0,32,81,background
1,14,81,background
2,13,81,background
3,6,81,background
4,6,81,background
5,5,81,background
0,48,81,identity
1,20,81,identity
2,1,81,identity
3,2,81,identity
4,3,81,identity
5,28,81,identity
0,40,81,number
1,4,81,number
2,3,81,number
3,2,81,number
4,3,81,number
5,7,81,number
0,36,81,pose
1,2,81,pose
2,8,81,pose
3,7,81,pose
4,5,81,pose
5,7,81,pose
0,42,81,animacy
1,5,81,animacy
2,28,81,animacy
3,7,81,animacy
4,2,81,animacy
5,20,81,animacy
0,56,82,background
1,7,82,background
2,4,82,background
3,7,82,background
4,3,82,background
5,2,82,background
0,42,82,identity
1,29,82,identity
2,16,82,identity
3,5,82,identity
4,7,82,identity
5,21,82,identity
0,62,82,number
1,13,82,number
2,7,82,number
3,13,82,number
4,6,82,number
5,2,82,number
0,20,82,pose
1,49,82,pose
2,12,82,pose
3,4,82,pose
4,4,82,pose
5,2,82,pose
0,25,82,animacy
1,24,82,animacy
2,6,82,animacy
3,6,82,animacy
4,5,82,animacy
5,12,82,animacy
0,75,83,background
1,15,83,background
2,15,83,background
3,2,83,background
4,15,83,background
5,6,83,background
0,54,83,identity
1,10,83,identity
2,5,83,identity
3,6,83,identity
4,2,83,identity
5,5,83,identity
0,46,83,number
1,33,83,number
2,32,83,number
3,2,83,number
4,2,83,number
5,92,83,number
0,15,83,pose
1,10,83,pose
2,10,83,pose
3,4,83,pose
4,2,83,pose
5,62,83,pose
0,43,83,animacy
1,18,83,animacy
2,16,83,animacy
3,20,83,animacy
4,11,83,animacy
5,6,83,animacy
0,72,84,background
1,12,84,background
2,3,84,background
3,6,84,background
4,5,84,background
5,4,84,background
0,35,84,identity
1,101,84,identity
2,44,84,identity
3,14,84,identity
4,5,84,identity
5,23,84,identity
0,10,84,number
1,72,84,number
2,34,84,number
3,16,84,number
4,4,84,number
5,18,84,number
0,115,84,pose
1,7,84,pose
2,19,84,pose
3,3,84,pose
4,11,84,pose
5,40,84,pose
0,110,84,animacy
1,25,84,animacy
2,3,84,animacy
3,25,84,animacy
4,5,84,animacy
5,2,84,animacy
0,81,85,background
1,18,85,background
2,5,85,background
3,5,85,background
4,12,85,background
5,6,85,background
0,61,85,identity
1,10,85,identity
2,4,85,identity
3,10,85,identity
4,9,85,identity
5,37,85,identity
0,73,85,number
1,10,85,number
2,8,85,number
3,10,85,number
4,9,85,number
5,66,85,number
0,39,85,pose
1,8,85,pose
2,8,85,pose
3,1,85,pose
4,8,85,pose
5,11,85,pose
0,75,85,animacy
1,9,85,animacy
2,12,85,animacy
3,4,85,animacy
4,4,85,animacy
5,34,85,animacy
0,40,86,background
1,9,86,background
2,4,86,background
3,5,86,background
4,4,86,background
5,8,86,background
0,8,86,identity
1,5,86,identity
2,2,86,identity
3,2,86,identity
4,3,86,identity
5,6,86,identity
0,16,86,number
1,5,86,number
2,2,86,number
3,2,86,number
4,3,86,number
5,7,86,number
0,38,86,pose
1,14,86,pose
2,6,86,pose
3,4,86,pose
4,7,86,pose
5,5,86,pose
0,18,86,animacy
1,5,86,animacy
2,2,86,animacy
3,4,86,animacy
4,3,86,animacy
5,24,86,animacy
0,29,87,background
1,6,87,background
2,5,87,background
3,4,87,background
4,1,87,background
5,2,87,background
0,57,87,identity
1,3,87,identity
2,6,87,identity
3,2,87,identity
4,3,87,identity
5,16,87,identity
0,38,87,number
1,6,87,number
2,4,87,number
3,5,87,number
4,3,87,number
5,73,87,number
0,25,87,pose
1,7,87,pose
2,10,87,pose
3,9,87,pose
4,5,87,pose
5,49,87,pose
0,50,87,animacy
1,4,87,animacy
2,5,87,animacy
3,13,87,animacy
4,12,87,animacy
5,30,87,animacy
0,42,88,background
1,17,88,background
2,6,88,background
3,9,88,background
4,4,88,background
5,10,88,background
0,15,88,identity
1,5,88,identity
2,10,88,identity
3,11,88,identity
4,3,88,identity
5,31,88,identity
0,38,88,number
1,29,88,number
2,7,88,number
3,4,88,number
4,8,88,number
5,50,88,number
0,29,88,pose
1,4,88,pose
2,6,88,pose
3,5,88,pose
4,3,88,pose
5,2,88,pose
0,16,88,animacy
1,8,88,animacy
2,5,88,animacy
3,7,88,animacy
4,1,88,animacy
5,45,88,animacy
0,47,89,background
1,23,89,background
2,3,89,background
3,9,89,background
4,4,89,background
5,4,89,background
0,17,89,identity
1,28,89,identity
2,40,89,identity
3,21,89,identity
4,5,89,identity
5,42,89,identity
0,63,89,number
1,32,89,number
2,9,89,number
3,17,89,number
4,6,89,number
5,43,89,number
0,19,89,pose
1,22,89,pose
2,7,89,pose
3,9,89,pose
4,25,89,pose
5,33,89,pose
0,50,89,animacy
1,24,89,animacy
2,7,89,animacy
3,21,89,animacy
4,12,89,animacy
5,4,89,animacy
0,42,90,background
1,16,90,background
2,10,90,background
3,7,90,background
4,7,90,background
5,6,90,background
0,27,90,identity
1,21,90,identity
2,13,90,identity
3,18,90,identity
4,12,90,identity
5,101,90,identity
0,42,90,number
1,33,90,number
2,11,90,number
3,8,90,number
4,3,90,number
5,46,90,number
0,44,90,pose
1,8,90,pose
2,8,90,pose
3,6,90,pose
4,1,90,pose
5,48,90,pose
0,29,90,animacy
1,17,90,animacy
2,26,90,animacy
3,6,90,animacy
4,5,90,animacy
5,5,90,animacy
0,47,91,background
1,6,91,background
2,4,91,background
3,4,91,background
4,6,91,background
5,3,91,background
0,3,91,identity
1,62,91,identity
2,7,91,identity
3,7,91,identity
4,10,91,identity
5,7,91,identity
0,46,91,number
1,4,91,number
2,3,91,number
3,6,91,number
4,9,91,number
5,109,91,number
0,22,91,pose
1,14,91,pose
2,12,91,pose
3,13,91,pose
4,7,91,pose
5,4,91,pose
0,23,91,animacy
1,21,91,animacy
2,11,91,animacy
3,19,91,animacy
4,7,91,animacy
5,3,91,animacy
0,24,92,background
1,13,92,background
2,11,92,background
3,15,92,background
4,9,92,background
5,10,92,background
0,81,92,identity
1,4,92,identity
2,2,92,identity
3,8,92,identity
4,3,92,identity
5,25,92,identity
0,39,92,number
1,20,92,number
2,6,92,number
3,4,92,number
4,18,92,number
5,14,92,number
0,87,92,pose
1,6,92,pose
2,8,92,pose
3,4,92,pose
4,5,92,pose
5,3,92,pose
0,26,92,animacy
1,5,92,animacy
2,2,92,animacy
3,4,92,animacy
4,2,92,animacy
5,9,92,animacy
0,69,93,background
1,12,93,background
2,17,93,background
3,9,93,background
4,2,93,background
5,3,93,background
0,32,93,identity
1,22,93,identity
2,18,93,identity
3,13,93,identity
4,4,93,identity
5,48,93,identity
0,37,93,number
1,3,93,number
2,4,93,number
3,1,93,number
4,12,93,number
5,6,93,number
0,37,93,pose
1,9,93,pose
2,7,93,pose
3,3,93,pose
4,3,93,pose
5,4,93,pose
0,56,93,animacy
1,8,93,animacy
2,11,93,animacy
3,8,93,animacy
4,5,93,animacy
5,49,93,animacy
0,33,94,background
1,11,94,background
2,8,94,background
3,33,94,background
4,12,94,background
5,17,94,background
0,33,94,identity
1,4,94,identity
2,1,94,identity
3,5,94,identity
4,6,94,identity
5,89,94,identity
0,25,94,number
1,7,94,number
2,5,94,number
3,5,94,number
4,5,94,number
5,115,94,number
0,25,94,pose
1,9,94,pose
2,10,94,pose
3,11,94,pose
4,8,94,pose
5,30,94,pose
0,70,94,animacy
1,13,94,animacy
2,27,94,animacy
3,11,94,animacy
4,10,94,animacy
5,19,94,animacy
0,62,95,background
1,71,95,background
2,16,95,background
3,10,95,background
4,5,95,background
5,13,95,background
0,64,95,identity
1,17,95,identity
2,13,95,identity
3,15,95,identity
4,6,95,identity
5,31,95,identity
0,24,95,number
1,64,95,number
2,11,95,number
3,4,95,number
4,3,95,number
5,40,95,number
0,88,95,pose
1,23,95,pose
2,8,95,pose
3,11,95,pose
4,9,95,pose
5,4,95,pose
0,61,95,animacy
1,12,95,animacy
2,8,95,animacy
3,30,95,animacy
4,45,95,animacy
5,82,95,animacy
0,58,96,background
1,13,96,background
2,10,96,background
3,15,96,background
4,13,96,background
5,10,96,background
0,52,96,identity
1,4,96,identity
2,8,96,identity
3,4,96,identity
4,1,96,identity
5,18,96,identity
0,80,96,number
1,4,96,number
2,20,96,number
3,8,96,number
4,9,96,number
5,41,96,number
0,35,96,pose
1,7,96,pose
2,6,96,pose
3,9,96,pose
4,7,96,pose
5,42,96,pose
0,24,96,animacy
1,6,96,animacy
2,7,96,animacy
3,7,96,animacy
4,6,96,animacy
5,19,96,animacy
0,10,97,background
1,6,97,background
2,5,97,background
3,3,97,background
4,4,97,background
5,5,97,background
0,44,97,identity
1,7,97,identity
2,13,97,identity
3,6,97,identity
4,5,97,identity
5,13,97,identity
0,12,97,number
1,13,97,number
2,6,97,number
3,4,97,number
4,5,97,number
5,21,97,number
0,15,97,pose
1,14,97,pose
2,5,97,pose
3,10,97,pose
4,10,97,pose
5,8,97,pose
0,3,97,animacy
1,3,97,animacy
2,3,97,animacy
3,4,97,animacy
4,5,97,animacy
5,9,97,animacy
0,83,98,background
1,11,98,background
2,14,98,background
3,9,98,background
4,13,98,background
5,5,98,background
0,47,98,identity
1,10,98,identity
2,6,98,identity
3,3,98,identity
4,5,98,identity
5,101,98,identity
0,47,98,number
1,28,98,number
2,13,98,number
3,3,98,number
4,35,98,number
5,33,98,number
0,75,98,pose
1,11,98,pose
2,4,98,pose
3,12,98,pose
4,3,98,pose
5,11,98,pose
0,32,98,animacy
1,8,98,animacy
2,7,98,animacy
3,6,98,animacy
4,4,98,animacy
5,46,98,animacy
0,52,99,background
1,22,99,background
2,17,99,background
3,17,99,background
4,31,99,background
5,14,99,background
0,72,99,identity
1,28,99,identity
2,17,99,identity
3,39,99,identity
4,20,99,identity
5,36,99,identity
0,33,99,number
1,35,99,number
2,13,99,number
3,6,99,number
4,3,99,number
5,72,99,number
0,67,99,pose
1,17,99,pose
2,8,99,pose
3,2,99,pose
4,2,99,pose
5,88,99,pose
0,42,99,animacy
1,28,99,animacy
2,5,99,animacy
3,5,99,animacy
4,5,99,animacy
5,5,99,animacy
