sd_epsilon,weig,v_prior,beta_prior,alpha_prior,fam_duration,test_type,stim_sequence,n_samples
0.1000000014901161,1e-05,3,0.1000000014901161,10.0,7,fam,BBBBBBBB,18.705
0.1000000014901161,1e-05,3,0.1000000014901161,10.0,7,nov,BBBBBBBD,49.085
0.1000000014901161,1e-05,3,0.1000000014901161,10.0,8,fam,BBBBBBBBB,15.87
0.1000000014901161,1e-05,3,0.1000000014901161,10.0,8,nov,BBBBBBBBD,49.7425
0.1000000014901161,1e-05,3,0.1000000014901161,10.0,9,fam,BBBBBBBBBB,15.215
0.1000000014901161,1e-05,3,0.1000000014901161,10.0,9,nov,BBBBBBBBBD,44.9575
0.1000000014901161,1e-05,3,1.0,1.0,0,fam,B,38.81
0.1000000014901161,1e-05,3,1.0,1.0,1,fam,BB,36.5175
0.1000000014901161,1e-05,3,1.0,1.0,1,nov,BD,41.6325
0.1000000014901161,1e-05,3,1.0,1.0,2,fam,BBB,31.7225
0.1000000014901161,1e-05,3,1.0,1.0,2,nov,BBD,46.765
0.1000000014901161,1e-05,3,1.0,1.0,3,fam,BBBB,27.0525
0.1000000014901161,1e-05,3,1.0,1.0,3,nov,BBBD,47.3225
0.1000000014901161,1e-05,3,1.0,1.0,4,fam,BBBBB,24.0275
0.1000000014901161,1e-05,3,1.0,1.0,4,nov,BBBBD,42.6575
0.1000000014901161,1e-05,3,1.0,1.0,5,fam,BBBBBB,19.4975
0.1000000014901161,1e-05,3,1.0,1.0,5,nov,BBBBBD,48.2725
0.1000000014901161,1e-05,3,1.0,1.0,6,fam,BBBBBBB,19.765
0.1000000014901161,1e-05,3,1.0,1.0,6,nov,BBBBBBD,47.065
0.1000000014901161,1e-05,3,1.0,1.0,7,fam,BBBBBBBB,16.49
0.1000000014901161,1e-05,3,1.0,1.0,7,nov,BBBBBBBD,47.2675
0.1000000014901161,1e-05,3,1.0,1.0,8,fam,BBBBBBBBB,16.1075
0.1000000014901161,1e-05,3,1.0,1.0,8,nov,BBBBBBBBD,45.2775
0.1000000014901161,1e-05,3,1.0,1.0,9,fam,BBBBBBBBBB,13.6775
0.1000000014901161,1e-05,3,1.0,1.0,9,nov,BBBBBBBBBD,44.24
0.1000000014901161,1e-05,3,1.0,10.0,0,fam,B,41.91
0.1000000014901161,1e-05,3,1.0,10.0,1,fam,BB,35.9825
0.1000000014901161,1e-05,3,1.0,10.0,1,nov,BD,43.1775
0.1000000014901161,1e-05,3,1.0,10.0,2,fam,BBB,30.38
0.1000000014901161,1e-05,3,1.0,10.0,2,nov,BBD,49.095
0.1000000014901161,1e-05,3,1.0,10.0,3,fam,BBBB,27.6325
0.1000000014901161,1e-05,3,1.0,10.0,3,nov,BBBD,41.4125
0.1000000014901161,1e-05,3,1.0,10.0,4,fam,BBBBB,26.2775
0.1000000014901161,1e-05,3,1.0,10.0,4,nov,BBBBD,40.5975
0.1000000014901161,1e-05,3,1.0,10.0,5,fam,BBBBBB,22.1675
0.1000000014901161,1e-05,3,1.0,10.0,5,nov,BBBBBD,44.6875
0.1000000014901161,1e-05,3,1.0,10.0,6,fam,BBBBBBB,20.23
0.1000000014901161,1e-05,3,1.0,10.0,6,nov,BBBBBBD,47.8875
0.1000000014901161,1e-05,3,1.0,10.0,7,fam,BBBBBBBB,18.0425
0.1000000014901161,1e-05,3,1.0,10.0,7,nov,BBBBBBBD,47.3725
0.1000000014901161,1e-05,3,1.0,10.0,8,fam,BBBBBBBBB,15.365
0.1000000014901161,1e-05,3,1.0,10.0,8,nov,BBBBBBBBD,43.955
0.1000000014901161,1e-05,3,1.0,10.0,9,fam,BBBBBBBBBB,13.775
0.1000000014901161,1e-05,3,1.0,10.0,9,nov,BBBBBBBBBD,34.455
0.1000000014901161,1e-05,3,10.0,1.0,0,fam,B,40.8625
0.1000000014901161,1e-05,3,10.0,1.0,1,fam,BB,33.425
0.1000000014901161,1e-05,3,10.0,1.0,1,nov,BD,47.2625
0.1000000014901161,1e-05,3,10.0,1.0,2,fam,BBB,30.7525
0.1000000014901161,1e-05,3,10.0,1.0,2,nov,BBD,46.7225
0.1000000014901161,1e-05,3,10.0,1.0,3,fam,BBBB,24.6675
0.1000000014901161,1e-05,3,10.0,1.0,3,nov,BBBD,47.3025
0.1000000014901161,1e-05,3,10.0,1.0,4,fam,BBBBB,25.5225
0.1000000014901161,1e-05,3,10.0,1.0,4,nov,BBBBD,49.93
0.1000000014901161,1e-05,3,10.0,1.0,5,fam,BBBBBB,21.0925
0.1000000014901161,1e-05,3,10.0,1.0,5,nov,BBBBBD,45.1475
0.1000000014901161,1e-05,3,10.0,1.0,6,fam,BBBBBBB,17.8025
0.1000000014901161,1e-05,3,10.0,1.0,6,nov,BBBBBBD,45.52
0.1000000014901161,1e-05,3,10.0,1.0,7,fam,BBBBBBBB,15.7525
0.1000000014901161,1e-05,3,10.0,1.0,7,nov,BBBBBBBD,44.4225
0.1000000014901161,1e-05,3,10.0,1.0,8,fam,BBBBBBBBB,14.9475
0.1000000014901161,1e-05,3,10.0,1.0,8,nov,BBBBBBBBD,31.69
0.1000000014901161,1e-05,3,10.0,1.0,9,fam,BBBBBBBBBB,13.49
0.1000000014901161,1e-05,3,10.0,1.0,9,nov,BBBBBBBBBD,36.43
0.1000000014901161,1e-05,3,10.0,10.0,0,fam,B,37.4925
0.1000000014901161,1e-05,3,10.0,10.0,1,fam,BB,35.905
0.1000000014901161,1e-05,3,10.0,10.0,1,nov,BD,43.5175
0.1000000014901161,1e-05,3,10.0,10.0,2,fam,BBB,28.93
0.1000000014901161,1e-05,3,10.0,10.0,2,nov,BBD,38.7225
0.1000000014901161,1e-05,3,10.0,10.0,3,fam,BBBB,27.4125
0.1000000014901161,1e-05,3,10.0,10.0,3,nov,BBBD,45.9425
0.1000000014901161,1e-05,3,10.0,10.0,4,fam,BBBBB,23.78
0.1000000014901161,1e-05,3,10.0,10.0,4,nov,BBBBD,45.615
0.1000000014901161,1e-05,3,10.0,10.0,5,fam,BBBBBB,20.8275
0.1000000014901161,1e-05,3,10.0,10.0,5,nov,BBBBBD,44.3575
0.1000000014901161,1e-05,3,10.0,10.0,6,fam,BBBBBBB,16.3075
0.1000000014901161,1e-05,3,10.0,10.0,6,nov,BBBBBBD,45.0875
0.1000000014901161,1e-05,3,10.0,10.0,7,fam,BBBBBBBB,15.6575
0.1000000014901161,1e-05,3,10.0,10.0,7,nov,BBBBBBBD,45.7275
0.1000000014901161,1e-05,3,10.0,10.0,8,fam,BBBBBBBBB,14.335
0.1000000014901161,1e-05,3,10.0,10.0,8,nov,BBBBBBBBD,43.6825
0.1000000014901161,1e-05,3,10.0,10.0,9,fam,BBBBBBBBBB,14.07
0.1000000014901161,1e-05,3,10.0,10.0,9,nov,BBBBBBBBBD,41.2425
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,0,fam,B,20.9475
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,1,fam,BB,16.36
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,1,nov,BD,23.2825
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,2,fam,BBB,13.285
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,2,nov,BBD,24.08
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,3,fam,BBBB,10.7425
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,3,nov,BBBD,24.76
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,4,fam,BBBBB,10.37
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,4,nov,BBBBD,24.2925
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,5,fam,BBBBBB,8.55
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,5,nov,BBBBBD,22.21
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,6,fam,BBBBBBB,7.0475
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,6,nov,BBBBBBD,22.83
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,7,fam,BBBBBBBB,6.53
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,7,nov,BBBBBBBD,22.2775
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,8,fam,BBBBBBBBB,5.5075
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,8,nov,BBBBBBBBD,20.925
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,9,fam,BBBBBBBBBB,6.0725
0.1000000014901161,0.0001,1,0.1000000014901161,0.1000000014901161,9,nov,BBBBBBBBBD,21.5075
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,0,fam,B,21.0075
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,1,fam,BB,16.8325
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,1,nov,BD,23.5925
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,2,fam,BBB,13.4375
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,2,nov,BBD,23.7925
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,3,fam,BBBB,10.3175
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,3,nov,BBBD,21.1275
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,4,fam,BBBBB,10.315
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,4,nov,BBBBD,20.9925
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,5,fam,BBBBBB,7.735
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,5,nov,BBBBBD,20.1825
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,6,fam,BBBBBBB,7.3075
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,6,nov,BBBBBBD,17.62
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,7,fam,BBBBBBBB,6.6325
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,7,nov,BBBBBBBD,22.3725
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,8,fam,BBBBBBBBB,6.07
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,8,nov,BBBBBBBBD,16.91
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,9,fam,BBBBBBBBBB,5.3425
0.1000000014901161,0.0001,1,0.1000000014901161,1.0,9,nov,BBBBBBBBBD,19.7275
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,0,fam,B,20.7175
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,1,fam,BB,18.82
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,1,nov,BD,22.0375
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,2,fam,BBB,13.6925
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,2,nov,BBD,24.9
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,3,fam,BBBB,11.9275
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,3,nov,BBBD,25.25
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,4,fam,BBBBB,10.8075
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,4,nov,BBBBD,26.155
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,5,fam,BBBBBB,8.245
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,5,nov,BBBBBD,24.845
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,6,fam,BBBBBBB,7.665
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,6,nov,BBBBBBD,23.4975
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,7,fam,BBBBBBBB,7.33
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,7,nov,BBBBBBBD,19.585
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,8,fam,BBBBBBBBB,6.235
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,8,nov,BBBBBBBBD,20.205
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,9,fam,BBBBBBBBBB,4.5875
0.1000000014901161,0.0001,1,0.1000000014901161,10.0,9,nov,BBBBBBBBBD,16.79
0.1000000014901161,0.0001,1,1.0,1.0,0,fam,B,20.2575
0.1000000014901161,0.0001,1,1.0,1.0,1,fam,BB,16.3375
0.1000000014901161,0.0001,1,1.0,1.0,1,nov,BD,20.8325
0.1000000014901161,0.0001,1,1.0,1.0,2,fam,BBB,12.585
0.1000000014901161,0.0001,1,1.0,1.0,2,nov,BBD,23.7925
0.1000000014901161,0.0001,1,1.0,1.0,3,fam,BBBB,10.0125
0.1000000014901161,0.0001,1,1.0,1.0,3,nov,BBBD,23.715
0.1000000014901161,0.0001,1,1.0,1.0,4,fam,BBBBB,9.2
0.1000000014901161,0.0001,1,1.0,1.0,4,nov,BBBBD,22.7025
0.1000000014901161,0.0001,1,1.0,1.0,5,fam,BBBBBB,7.5775
0.1000000014901161,0.0001,1,1.0,1.0,5,nov,BBBBBD,22.6475
0.1000000014901161,0.0001,1,1.0,1.0,6,fam,BBBBBBB,6.6375
0.1000000014901161,0.0001,1,1.0,1.0,6,nov,BBBBBBD,21.165
0.1000000014901161,0.0001,1,1.0,1.0,7,fam,BBBBBBBB,5.735
0.1000000014901161,0.0001,1,1.0,1.0,7,nov,BBBBBBBD,19.92
0.1000000014901161,0.0001,1,1.0,1.0,8,fam,BBBBBBBBB,5.5075
0.1000000014901161,0.0001,1,1.0,1.0,8,nov,BBBBBBBBD,19.735
0.1000000014901161,0.0001,1,1.0,1.0,9,fam,BBBBBBBBBB,5.2425
0.1000000014901161,0.0001,1,1.0,1.0,9,nov,BBBBBBBBBD,18.3075
0.1000000014901161,0.0001,1,1.0,10.0,0,fam,B,20.675
0.1000000014901161,0.0001,1,1.0,10.0,1,fam,BB,17.385
0.1000000014901161,0.0001,1,1.0,10.0,1,nov,BD,24.255
0.1000000014901161,0.0001,1,1.0,10.0,2,fam,BBB,13.7025
0.1000000014901161,0.0001,1,1.0,10.0,2,nov,BBD,23.7075
0.1000000014901161,0.0001,1,1.0,10.0,3,fam,BBBB,11.3675
0.1000000014901161,0.0001,1,1.0,10.0,3,nov,BBBD,26.2075
0.1000000014901161,0.0001,1,1.0,10.0,4,fam,BBBBB,9.9775
0.1000000014901161,0.0001,1,1.0,10.0,4,nov,BBBBD,25.2975
0.1000000014901161,0.0001,1,1.0,10.0,5,fam,BBBBBB,8.2875
0.1000000014901161,0.0001,1,1.0,10.0,5,nov,BBBBBD,26.0775
0.1000000014901161,0.0001,1,1.0,10.0,6,fam,BBBBBBB,7.575
0.1000000014901161,0.0001,1,1.0,10.0,6,nov,BBBBBBD,18.665
0.1000000014901161,0.0001,1,1.0,10.0,7,fam,BBBBBBBB,6.55
0.1000000014901161,0.0001,1,1.0,10.0,7,nov,BBBBBBBD,20.78157894736842
0.1000000014901161,0.0001,1,1.0,10.0,8,fam,BBBBBBBBB,5.9675
0.1000000014901161,0.0001,1,1.0,10.0,8,nov,BBBBBBBBD,19.0625
0.1000000014901161,0.0001,1,1.0,10.0,9,fam,BBBBBBBBBB,5.875
0.1000000014901161,0.0001,1,1.0,10.0,9,nov,BBBBBBBBBD,20.8825
0.1000000014901161,0.0001,1,10.0,1.0,0,fam,B,18.455
0.1000000014901161,0.0001,1,10.0,1.0,1,fam,BB,16.0
0.1000000014901161,0.0001,1,10.0,1.0,1,nov,BD,21.1975
0.1000000014901161,0.0001,1,10.0,1.0,2,fam,BBB,12.105
0.1000000014901161,0.0001,1,10.0,1.0,2,nov,BBD,21.9075
0.1000000014901161,0.0001,1,10.0,1.0,3,fam,BBBB,9.715
0.1000000014901161,0.0001,1,10.0,1.0,3,nov,BBBD,23.045
0.1000000014901161,0.0001,1,10.0,1.0,4,fam,BBBBB,8.27
0.1000000014901161,0.0001,1,10.0,1.0,4,nov,BBBBD,21.4225
0.1000000014901161,0.0001,1,10.0,1.0,5,fam,BBBBBB,7.04
0.1000000014901161,0.0001,1,10.0,1.0,5,nov,BBBBBD,20.7875
0.1000000014901161,0.0001,1,10.0,1.0,6,fam,BBBBBBB,6.0725
0.1000000014901161,0.0001,1,10.0,1.0,6,nov,BBBBBBD,18.6775
0.1000000014901161,0.0001,1,10.0,1.0,7,fam,BBBBBBBB,5.831578947368421
0.1000000014901161,0.0001,1,10.0,1.0,7,nov,BBBBBBBD,15.7875
0.1000000014901161,0.0001,1,10.0,1.0,8,fam,BBBBBBBBB,4.71
0.1000000014901161,0.0001,1,10.0,1.0,8,nov,BBBBBBBBD,17.6975
0.1000000014901161,0.0001,1,10.0,1.0,9,fam,BBBBBBBBBB,4.405
0.1000000014901161,0.0001,1,10.0,1.0,9,nov,BBBBBBBBBD,15.845
0.1000000014901161,0.0001,1,10.0,10.0,0,fam,B,20.4
0.1000000014901161,0.0001,1,10.0,10.0,1,fam,BB,16.035
0.1000000014901161,0.0001,1,10.0,10.0,1,nov,BD,24.1375
0.1000000014901161,0.0001,1,10.0,10.0,2,fam,BBB,14.1575
0.1000000014901161,0.0001,1,10.0,10.0,2,nov,BBD,20.24
0.1000000014901161,0.0001,1,10.0,10.0,3,fam,BBBB,10.865
0.1000000014901161,0.0001,1,10.0,10.0,3,nov,BBBD,23.275
0.1000000014901161,0.0001,1,10.0,10.0,4,fam,BBBBB,8.9
0.1000000014901161,0.0001,1,10.0,10.0,4,nov,BBBBD,21.4925
0.1000000014901161,0.0001,1,10.0,10.0,5,fam,BBBBBB,7.235
0.1000000014901161,0.0001,1,10.0,10.0,5,nov,BBBBBD,21.6025
0.1000000014901161,0.0001,1,10.0,10.0,6,fam,BBBBBBB,6.575
0.1000000014901161,0.0001,1,10.0,10.0,6,nov,BBBBBBD,20.9
0.1000000014901161,0.0001,1,10.0,10.0,7,fam,BBBBBBBB,5.77
0.1000000014901161,0.0001,1,10.0,10.0,7,nov,BBBBBBBD,17.87
0.1000000014901161,0.0001,1,10.0,10.0,8,fam,BBBBBBBBB,5.26
0.1000000014901161,0.0001,1,10.0,10.0,8,nov,BBBBBBBBD,19.0775
0.1000000014901161,0.0001,1,10.0,10.0,9,fam,BBBBBBBBBB,4.794736842105263
0.1000000014901161,0.0001,1,10.0,10.0,9,nov,BBBBBBBBBD,18.9625
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,0,fam,B,21.335
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,1,fam,BB,15.88
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,1,nov,BD,22.0325
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,2,fam,BBB,14.72
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,2,nov,BBD,24.9025
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,3,fam,BBBB,11.28
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,3,nov,BBBD,23.8925
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,4,fam,BBBBB,9.28
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,4,nov,BBBBD,23.11
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,5,fam,BBBBBB,8.3175
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,5,nov,BBBBBD,23.44
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,6,fam,BBBBBBB,7.3525
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,6,nov,BBBBBBD,19.545
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,7,fam,BBBBBBBB,6.425
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,7,nov,BBBBBBBD,16.245
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,8,fam,BBBBBBBBB,5.9325
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,8,nov,BBBBBBBBD,21.9975
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,9,fam,BBBBBBBBBB,5.285
0.1000000014901161,0.0001,2,0.1000000014901161,0.1000000014901161,9,nov,BBBBBBBBBD,15.155
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,0,fam,B,21.1075
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,1,fam,BB,16.4825
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,1,nov,BD,23.575
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,2,fam,BBB,13.4925
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,2,nov,BBD,25.59
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,3,fam,BBBB,11.0925
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,3,nov,BBBD,25.1025
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,4,fam,BBBBB,8.305
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,4,nov,BBBBD,24.685
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,5,fam,BBBBBB,8.2525
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,5,nov,BBBBBD,16.8475
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,6,fam,BBBBBBB,6.71
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,6,nov,BBBBBBD,19.9175
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,7,fam,BBBBBBBB,6.3875
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,7,nov,BBBBBBBD,15.4275
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,8,fam,BBBBBBBBB,5.685
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,8,nov,BBBBBBBBD,19.8825
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,9,fam,BBBBBBBBBB,5.625
0.1000000014901161,0.0001,2,0.1000000014901161,1.0,9,nov,BBBBBBBBBD,20.0525
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,0,fam,B,22.695
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,1,fam,BB,18.87
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,1,nov,BD,24.085
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,2,fam,BBB,14.5025
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,2,nov,BBD,26.24
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,3,fam,BBBB,13.3
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,3,nov,BBBD,27.54
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,4,fam,BBBBB,10.495
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,4,nov,BBBBD,24.245
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,5,fam,BBBBBB,9.355
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,5,nov,BBBBBD,18.15
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,6,fam,BBBBBBB,7.9025
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,6,nov,BBBBBBD,25.3825
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,7,fam,BBBBBBBB,6.4125
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,7,nov,BBBBBBBD,19.3375
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,8,fam,BBBBBBBBB,7.0825
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,8,nov,BBBBBBBBD,21.9475
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,9,fam,BBBBBBBBBB,6.1525
0.1000000014901161,0.0001,2,0.1000000014901161,10.0,9,nov,BBBBBBBBBD,22.3775
0.1000000014901161,0.0001,2,1.0,1.0,0,fam,B,19.495
0.1000000014901161,0.0001,2,1.0,1.0,1,fam,BB,15.535
0.1000000014901161,0.0001,2,1.0,1.0,1,nov,BD,19.6825
0.1000000014901161,0.0001,2,1.0,1.0,2,fam,BBB,13.38
0.1000000014901161,0.0001,2,1.0,1.0,2,nov,BBD,22.0925
0.1000000014901161,0.0001,2,1.0,1.0,3,fam,BBBB,10.7625
0.1000000014901161,0.0001,2,1.0,1.0,3,nov,BBBD,20.3275
0.1000000014901161,0.0001,2,1.0,1.0,4,fam,BBBBB,8.875
0.1000000014901161,0.0001,2,1.0,1.0,4,nov,BBBBD,21.77
0.1000000014901161,0.0001,2,1.0,1.0,5,fam,BBBBBB,7.925
0.1000000014901161,0.0001,2,1.0,1.0,5,nov,BBBBBD,19.665
0.1000000014901161,0.0001,2,1.0,1.0,6,fam,BBBBBBB,6.615
0.1000000014901161,0.0001,2,1.0,1.0,6,nov,BBBBBBD,17.5875
0.1000000014901161,0.0001,2,1.0,1.0,7,fam,BBBBBBBB,6.5875
0.1000000014901161,0.0001,2,1.0,1.0,7,nov,BBBBBBBD,19.71
0.1000000014901161,0.0001,2,1.0,1.0,8,fam,BBBBBBBBB,5.425
0.1000000014901161,0.0001,2,1.0,1.0,8,nov,BBBBBBBBD,21.1375
0.1000000014901161,0.0001,2,1.0,1.0,9,fam,BBBBBBBBBB,4.6625
0.1000000014901161,0.0001,2,1.0,1.0,9,nov,BBBBBBBBBD,14.9
0.1000000014901161,0.0001,2,1.0,10.0,0,fam,B,21.1625
0.1000000014901161,0.0001,2,1.0,10.0,1,fam,BB,16.33
0.1000000014901161,0.0001,2,1.0,10.0,1,nov,BD,21.7
0.1000000014901161,0.0001,2,1.0,10.0,2,fam,BBB,13.3475
0.1000000014901161,0.0001,2,1.0,10.0,2,nov,BBD,25.4575
0.1000000014901161,0.0001,2,1.0,10.0,3,fam,BBBB,10.6625
0.1000000014901161,0.0001,2,1.0,10.0,3,nov,BBBD,23.68
0.1000000014901161,0.0001,2,1.0,10.0,4,fam,BBBBB,8.525
0.1000000014901161,0.0001,2,1.0,10.0,4,nov,BBBBD,21.72
0.1000000014901161,0.0001,2,1.0,10.0,5,fam,BBBBBB,7.1525
0.1000000014901161,0.0001,2,1.0,10.0,5,nov,BBBBBD,23.6825
0.1000000014901161,0.0001,2,1.0,10.0,6,fam,BBBBBBB,7.2675
0.1000000014901161,0.0001,2,1.0,10.0,6,nov,BBBBBBD,22.28684210526316
0.1000000014901161,0.0001,2,1.0,10.0,7,fam,BBBBBBBB,6.71
0.1000000014901161,0.0001,2,1.0,10.0,7,nov,BBBBBBBD,18.0075
0.1000000014901161,0.0001,2,1.0,10.0,8,fam,BBBBBBBBB,5.425
0.1000000014901161,0.0001,2,1.0,10.0,8,nov,BBBBBBBBD,19.6025
0.1000000014901161,0.0001,2,1.0,10.0,9,fam,BBBBBBBBBB,5.0525
0.1000000014901161,0.0001,2,1.0,10.0,9,nov,BBBBBBBBBD,17.2025
0.1000000014901161,0.0001,2,10.0,1.0,0,fam,B,19.0125
0.1000000014901161,0.0001,2,10.0,1.0,1,fam,BB,15.5175
0.1000000014901161,0.0001,2,10.0,1.0,1,nov,BD,22.96
0.1000000014901161,0.0001,2,10.0,1.0,2,fam,BBB,13.325
0.1000000014901161,0.0001,2,10.0,1.0,2,nov,BBD,22.47
0.1000000014901161,0.0001,2,10.0,1.0,3,fam,BBBB,10.1825
0.1000000014901161,0.0001,2,10.0,1.0,3,nov,BBBD,18.8425
0.1000000014901161,0.0001,2,10.0,1.0,4,fam,BBBBB,8.2475
0.1000000014901161,0.0001,2,10.0,1.0,4,nov,BBBBD,19.9175
0.1000000014901161,0.0001,2,10.0,1.0,5,fam,BBBBBB,7.0175
0.1000000014901161,0.0001,2,10.0,1.0,5,nov,BBBBBD,21.19
0.1000000014901161,0.0001,2,10.0,1.0,6,fam,BBBBBBB,6.35
0.1000000014901161,0.0001,2,10.0,1.0,6,nov,BBBBBBD,17.0525
0.1000000014901161,0.0001,2,10.0,1.0,7,fam,BBBBBBBB,5.835
0.1000000014901161,0.0001,2,10.0,1.0,7,nov,BBBBBBBD,19.1975
0.1000000014901161,0.0001,2,10.0,1.0,8,fam,BBBBBBBBB,4.9
