trial_id,stim_id,param_id,sample_n_mean,sample_n_std
0,35,10,33.5,19.45981013592671
0,34,0,38.35,32.6678257939714
0,35,102,21.8,22.21805808938211
0,35,104,27.25,22.322693197258868
0,34,100,35.15,24.499785176286963
0,29,101,95.5,51.702081806808266
0,35,10,36.4,23.998684174455548
0,35,102,26.6,28.88889788573859
0,35,100,32.3,23.733387541826524
0,35,104,43.05,21.68791805300095
0,34,0,41.65,52.18214556521678
0,35,102,24.45,25.642224634585165
0,35,10,40.0,27.631027563420915
0,28,1,84.75,60.71232858411267
0,28,103,74.45,59.97672794290167
0,35,0,21.65,22.98804036885267
0,35,104,33.2,20.73796416948242
0,35,102,30.85,28.271754548721557
0,35,100,50.1,25.403895267002696
0,35,0,19.35,18.402731490618162
0,35,10,38.15,20.20493686414809
0,35,102,23.15,26.059193750908115
0,35,104,36.2,25.37632547743747
0,35,100,29.65,14.84401350181632
0,35,0,29.15,34.762767438741115
0,35,102,16.4,22.189139116622847
0,29,101,92.8,70.31178683848856
0,35,10,32.5,24.182420757323086
0,35,104,32.25,20.03122562401013
0,35,100,36.3,27.03233930722705
0,35,0,34.3,38.9427379893256
0,28,1,81.0,60.45790183869138
0,28,103,77.95,41.865040056679376
0,35,102,36.0,31.709205039081734
0,35,10,42.45,26.886652920420534
0,35,104,35.65,28.85585774701195
0,35,100,35.55,24.134437068876892
0,35,102,26.65,33.331311342182055
0,29,101,61.7,54.927799499841036
0,35,0,48.75,39.600471820687346
0,35,10,43.1,15.667263893058571
0,35,102,24.6,33.16370876345661
0,35,104,41.9,30.333063426599452
0,35,0,22.05,20.582248355522804
0,35,100,46.3,23.30823211250751
0,28,1,69.65,69.38927188428755
0,35,10,37.5,23.941815434836798
0,35,102,30.0,48.164192858224155
0,35,104,31.0,13.841204693538097
0,35,0,22.85,44.62153716477468
0,35,100,36.45,21.934051873261982
0,29,101,63.0,39.45283660004022
0,28,103,85.25,69.26370280540732
0,35,0,24.25,30.62313367030673
0,35,104,38.25,30.36596952615144
0,35,100,34.8,25.2474073708048
0,35,0,19.6,23.159401864833256
0,35,10,53.9,25.73120162064153
0,35,102,44.65,40.2260389614279
0,28,1,59.0,58.505960110240494
0,35,104,31.85,19.658331567048105
0,29,101,59.0,42.15010769793321
0,35,100,35.85,25.514237511426316
0,35,10,36.1,18.92060975984153
0,35,102,27.8,43.61144224554884
0,35,0,39.0,41.94984473969136
0,28,103,68.0,47.10011733139928
0,35,100,26.55,18.129577461909268
0,35,104,36.6,19.41621677063301
0,35,0,17.75,17.247043987761774
0,36,102,33.65,24.075047138829078
0,35,10,39.25,26.239534254531595
0,29,101,52.55,37.351072696496246
0,35,104,33.35,32.01031905988738
0,35,0,33.65,34.31935927508892
0,35,10,38.2,24.92852941806573
0,36,102,40.25,30.597342505862382
0,35,100,52.95,44.52849472085558
0,35,0,25.9,27.96407469744369
0,28,1,70.2,95.05654826691874
0,35,104,42.75,32.27003661537889
0,35,100,27.35,26.656242480100133
0,35,10,39.25,25.428692869525
0,35,0,29.65,36.43490951791904
0,36,102,42.35,35.73775093798242
0,28,103,93.4,60.13003453043727
0,35,0,13.1,10.85260094946926
0,35,100,32.7,21.737912551697853
0,29,101,80.95,55.43177409164682
0,35,104,44.75,34.18967988335539
0,35,10,35.6,20.760285973083572
0,36,102,32.7,29.062727078909127
0,35,0,26.95,27.263770060186776
0,35,100,35.75,25.385190460913268
0,35,104,30.4,15.769390736820695
0,35,10,35.8,24.051698703549313
0,35,0,27.05,39.618542973819984
0,28,1,86.7,58.388084581125206
0,36,102,42.65,41.50494580547949
0,35,100,37.85,34.39748307805766
0,35,104,39.8,26.25502458177241
0,35,0,27.4,32.75973137863008
0,36,10,37.85,17.174874549453733
0,29,101,70.0,45.65661305648365
0,35,0,18.95,18.503129180592243
0,29,103,80.7,73.07969694287982
0,36,102,42.0,30.719443525661656
0,35,104,37.9,24.065480847493006
0,35,100,43.05,37.89247252006935
0,36,10,42.6,24.681977230359806
0,28,1,65.55,59.640568143010285
0,35,0,35.1,37.57504771156406
0,35,100,28.5,23.06170213282528
0,36,10,35.15,17.1472723011102
0,36,104,46.2,25.611674969373677
0,36,102,55.25,37.93189881047904
0,29,101,78.9,46.287317803840004
0,35,100,36.75,27.389731076099537
0,29,103,70.85,54.30738536574153
0,36,0,48.05,34.25980458972753
0,36,10,43.85,23.62486424355314
0,36,104,43.3,34.7776395191841
0,36,102,37.85,28.857681637194702
0,36,0,28.05,22.444023937928684
0,35,100,38.15,24.737091264142723
0,36,104,36.35,23.45942746194172
0,36,10,48.9,22.57129056777075
0,36,0,43.85,32.84136512323894
0,35,100,38.8,30.476220238080703
0,29,101,70.9,53.79776947049013
0,36,102,52.8,48.02148641904722
0,29,103,72.0,69.13221505126779
0,28,1,99.25,102.8114651603655
0,36,104,43.35,29.783914768669487
0,36,100,33.45,26.30684321616716
0,36,10,41.25,20.496148547060198
0,36,0,44.65,38.996997185343446
0,36,102,40.3,38.24037546611531
0,29,1,32.65,29.812175188564893
0,36,104,36.7,20.908572908083222
0,36,0,25.6,24.641428530018302
0,36,10,45.0,23.46329720626395
0,36,100,51.4,31.438159849724702
0,36,102,35.05,34.90208107202054
0,29,101,81.15,58.70736975165805
0,36,104,38.1,25.158236069034395
0,36,10,32.05,22.532958317236464
0,29,1,54.6,40.50912827603441
0,36,0,50.8,46.14804551942757
0,29,103,81.75,79.68878610933251
0,36,100,47.9,28.465861363357597
0,36,102,38.2,34.73448157848791
0,36,104,43.3,25.98197755935327
0,36,10,45.05,22.11566484596263
0,36,0,42.95,38.73319669631968
0,36,100,43.6,23.403553486371973
0,29,101,68.1,53.441458379091884
0,36,104,37.4,21.94826452796379
0,36,102,44.25,39.29761610554701
0,29,1,60.2,50.986685568520315
0,36,10,40.95,19.367566485724208
0,36,104,41.55,23.574015579156548
0,36,0,50.2,44.63607226636794
0,36,100,54.55,30.64306395289238
0,29,103,82.9,52.92586672338066
0,36,102,44.05,50.82009030833543
0,36,10,47.55,18.357488074926064
0,29,1,59.5,63.83242865008679
0,29,101,72.45,47.19776422001811
0,36,0,38.5,27.850162996782775
0,36,102,30.55,34.995450832177724
0,36,104,46.1,23.922902481887405
0,36,10,42.3,19.36111132086553
0,36,100,50.25,34.53583188820745
0,36,102,28.6,27.37536349193905
0,36,10,36.8,24.554129248619155
0,36,104,46.8,23.61667564288108
0,36,100,40.75,26.00177119473129
0,30,101,60.95,39.78160775772484
0,36,0,51.55,55.255840367664675
0,36,102,35.25,33.48507130050644
0,29,103,82.0,66.47912216786956
0,36,10,39.0,22.66924649921354
0,36,100,39.9,31.604296843109303
0,36,104,42.4,26.264645037528467
0,29,1,70.6,97.076421333645
0,36,0,37.7,40.86189835093452
0,36,102,38.1,39.62574920427373
0,29,103,48.4,38.9755658950849
0,36,10,44.35,22.292965612261497
0,36,104,41.2,17.937317759939827
0,36,100,46.3,26.028526860472063
0,36,0,38.95,32.42882895462648
0,36,102,30.6,23.182116519329924
0,30,101,84.85,57.94850254638528
0,29,1,56.3,62.37416806744009
0,36,102,31.5,34.218339188834186
0,36,0,34.5,37.71150878361726
0,36,10,47.75,29.784975018322665
0,36,100,41.5,25.197117629643778
0,36,104,48.1,22.10239329741655
0,29,103,53.05,60.91017977317092
0,36,10,39.75,20.362181146739456
0,36,0,44.45,31.92668410428394
0,36,100,41.4,33.12718711746878
0,37,102,42.5,42.11825457472155
0,36,104,45.1,22.04039353932731
0,29,1,63.95,53.32864836879054
0,36,10,30.9,20.89547923909808
0,37,102,30.4,31.035463586033313
0,30,101,82.45,54.22416920816573
0,36,104,35.45,21.273841115075424
0,29,103,53.3,74.0896327714649
0,36,100,47.85,21.211404578917595
0,36,0,46.05,44.69955257046764
0,36,10,40.0,22.69245179395679
0,37,102,39.15,36.83001493347511
0,36,104,35.95,23.034242244742362
0,36,0,34.55,29.96396959156464
0,36,100,40.05,27.588088581468405
0,29,103,47.1,38.20843114453034
0,36,10,41.05,19.778976079080586
0,37,102,39.55,45.29723472447529
0,36,104,41.4,25.19273078113062
0,29,1,82.5,65.56435167471967
0,36,0,39.35,31.5915961510086
0,36,100,41.4,28.722629992467795
0,30,101,84.4,56.48698033501544
0,37,102,23.1,15.850950494495509
0,37,10,42.15,39.13172760386587
0,36,100,34.5,29.44128858735994
0,36,104,39.55,26.28282408922723
0,36,0,41.0,31.176914536239796
0,37,102,32.9,31.435648553831363
0,37,10,46.2,23.55866138633071
0,36,0,36.2,34.0488812707477
0,36,100,42.25,34.96897120832154
0,29,1,63.0,72.4409015027168
0,36,104,46.25,24.81059832961882
0,29,103,85.85,82.54075548351538
0,37,10,34.15,20.737139324613246
0,37,102,58.0,40.565736125065214
0,36,100,36.7,31.659537516986468
0,36,0,38.4,35.3186993859597
0,37,104,41.2,24.629037205790453
0,37,10,41.95,20.19503586736628
0,37,102,31.95,39.359978337606364
0,37,0,36.0,33.33877148622196
0,30,101,108.3,74.77059652873687
0,36,100,43.65,27.353966324542597
0,37,104,48.8,29.087164830810462
0,37,102,27.7,30.152419820847406
0,37,0,28.85,27.492151990206796
0,29,103,68.65,78.4972510413749
0,37,10,44.5,25.572394655586177
0,36,100,40.2,35.86172274019664
0,29,1,93.95,83.08427870795445
0,37,102,36.9,29.875002752697515
0,37,104,44.35,24.902494062368845
0,37,0,36.5,37.39617205290572
0,36,100,38.1,24.00855110821537
0,37,10,51.25,33.31962437394894
0,37,102,32.0,28.065712364490516
0,30,101,88.05,45.743535637634956
0,37,104,41.5,25.781470294114644
0,37,0,42.6,46.67626467714106
0,37,102,24.65,20.612400457772473
0,29,103,68.55,64.41843067419693
0,37,100,40.15,19.794403781186023
0,37,10,40.5,26.559763790959792
0,29,1,67.5,68.65972541990568
0,37,104,34.85,17.079612346149336
0,37,0,35.4,32.384856760041735
0,37,100,37.6,29.914615333082853
0,37,104,32.05,21.365183187409812
0,37,102,53.15,44.23653526929499
0,37,10,52.95,24.43568357093673
0,29,103,63.15,44.02902750638373
0,37,0,39.9,40.119426978119115
0,37,100,46.8,26.24901000639433
0,37,104,34.25,22.083275405418895
0,30,101,87.55,50.97313533927248
0,37,102,29.45,25.75486668369178
0,29,1,64.05,48.036691020620125
0,37,10,42.7,23.079040388698097
0,37,0,35.25,28.203909770026378
0,37,104,36.0,19.72441714167867
0,37,100,41.15,26.170041127815963
0,37,102,38.8,38.254824257175315
0,29,103,58.05,47.45576888008454
0,37,10,42.0,28.41793355204458
0,30,101,55.0,43.463233100851426
0,37,104,35.65,15.597823734840635
0,37,0,44.1,41.08386800833529
0,37,100,35.6,20.399690400127465
0,37,102,33.3,21.52379344378045
0,29,1,59.65,71.30754370663516
0,37,10,37.6,22.516426752133885
0,37,0,24.8,24.082314978773162
0,37,102,29.0,28.08071074224215
0,29,103,51.15,47.62051194490392
0,37,100,44.6,31.52342487404365
0,37,104,47.15,27.12985343433357
0,37,10,31.8,23.827449893369888
0,37,0,39.75,38.75819098488799
0,37,102,33.85,39.10347272234741
0,37,100,32.8,22.66135128595078
0,30,101,80.6,38.83893868136379
0,37,104,32.85,15.414535177449956
0,37,102,22.95,22.74220514235245
0,37,10,46.4,22.981457056093127
0,29,1,72.6,73.33011157197222
0,37,0,44.45,43.712547879359114
0,37,104,35.95,23.69649096829584
0,37,102,28.8,30.40360089476937
0,29,103,69.8,58.99741296736751
0,37,100,57.85,42.13546449751151
0,37,10,43.3,23.348841963845476
0,38,102,27.25,27.449235441370483
0,37,0,38.15,33.06496794589643
0,37,104,44.8,23.331929782348073
0,37,100,34.9,23.137802288394678
0,37,10,32.5,18.68717545044701
0,29,1,71.15,60.188541486862675
0,37,104,33.75,17.18284027743958
0,38,102,41.25,34.84080336254272
0,30,101,93.75,63.715547966187806
0,37,0,43.6,50.127626588224
0,37,10,38.0,19.469274038313483
0,37,100,47.15,23.63377378155877
0,38,102,26.45,27.458054134299196
0,29,103,77.9,67.8480500437326
0,37,0,28.15,30.69934852728963
0,37,104,42.85,24.944728374632795
0,37,10,41.35,23.052057791465227
0,38,102,34.65,30.095068664064165
0,37,100,46.4,19.637236379683852
0,37,0,36.25,30.493959712496647
0,37,104,41.6,22.598090277953276
0,29,1,77.6,70.13025475198951
0,37,10,42.5,23.12096337457462
0,30,101,88.5,41.4417790717481
0,38,102,36.9,36.43003387894461
0,37,100,39.75,30.087372766660764
0,37,0,44.75,39.036925838843516
0,37,104,39.7,25.86422035818676
0,38,102,36.05,25.562050407833713
0,37,10,43.8,29.796856068702066
0,37,100,42.85,28.230768954980196
0,37,0,29.95,38.11406012152692
0,37,104,44.65,23.751509647311174
0,29,1,70.1,40.89640313614003
0,37,100,33.6,27.164992952424324
0,37,10,45.05,22.07755468915504
0,38,102,44.35,43.74841350506926
0,37,0,36.25,31.09556576951633
0,29,103,102.65,102.55282335921996
0,30,101,81.35,52.52295237623062
0,37,104,41.55,22.35944401907403
0,37,100,37.55,33.66940669760044
0,38,10,38.05,21.692771049118498
0,29,1,56.0,42.30341531565059
0,38,102,41.15,35.576862676390355
0,37,104,34.65,26.91756421294272
0,37,0,51.1,46.17233165572555
0,38,10,35.6,14.971551971023334
0,37,100,39.0,37.42641903929981
0,30,101,70.65,36.076344487474714
0,38,104,40.25,25.179095339294122
0,37,0,35.6,41.02040570509423
0,29,103,72.45,75.022435240891
0,38,102,50.95,44.57338715091397
0,37,100,32.6,26.97250061588069
0,29,1,57.0,45.67851043750741
0,38,10,48.55,28.21249256698361
0,38,0,25.65,31.731231501969454
0,37,100,23.9,22.035617101697685
0,38,104,39.25,24.73624019424473
0,38,102,38.75,32.80063381929331
0,38,10,38.5,21.678269497841676
0,30,101,61.7,50.9644871196446
0,38,104,36.05,18.76860480472082
0,37,100,42.25,36.69056238899934
0,38,0,43.55,49.6625189602147
0,30,103,62.3,59.50064130569917
0,38,102,37.2,32.20755060214101
0,38,10,37.5,22.029884009537682
0,38,104,46.15,24.75623260174251
0,37,100,45.4,23.54480610956145
0,38,0,39.55,37.284785947593896
0,29,1,82.2,83.63995519644399
0,38,102,36.25,36.243148172774454
0,38,10,32.35,19.43755182765133
0,30,101,80.5,44.511973551772385
0,38,104,39.3,24.940138859192217
0,38,100,40.8,17.03124064461356
0,38,10,37.45,17.661957333265903
0,38,102,37.45,32.985602920061964
0,30,103,65.15,79.78080167427169
0,38,0,59.05,40.06373212244395
0,38,102,31.0,29.883986206310354
0,38,104,41.2,19.83776303178519
0,38,100,40.75,23.847928300180005
0,38,10,37.4,19.71480875409463
0,30,1,71.45,78.00774253070551
0,38,100,34.7,23.27433644257351
0,38,102,35.15,34.718833050968925
0,38,104,42.5,16.900638418336992
0,38,10,46.35,34.30248571628286
0,38,0,57.3,43.265520488697405
0,30,101,78.8,62.52965612201016
0,30,103,66.95,59.76134554252132
0,38,102,35.0,28.04319975736683
0,38,100,43.45,25.934076343480477
0,38,104,45.35,25.592505070615374
0,38,10,37.9,32.044212877637804
0,38,0,41.5,36.53333013189895
0,38,100,30.85,21.216366572208255
0,38,102,37.4,23.820380482179317
0,30,103,49.1,37.77481756547956
0,38,10,33.2,28.30584838212024
0,38,104,37.9,23.25125916228149
0,38,0,40.85,32.95335619038714
0,38,100,34.65,25.56781488306611
0,30,101,73.9,64.55181517281495
0,30,1,94.3,81.39707740776886
0,38,0,22.55,23.509180737477188
0,38,10,39.9,23.64407124974796
0,38,104,38.15,28.555163603472014
0,38,102,53.3,55.908854397134625
0,30,103,58.65,56.15605605434687
0,38,0,26.3,24.23373029912082
0,38,100,45.5,30.135658193191034
0,38,104,36.35,23.00177338701015
0,38,10,44.85,27.845957847074548
0,38,102,39.2,30.067643038567834
0,38,0,32.35,28.262444860161764
0,38,100,35.05,24.20194642020174
0,38,104,34.45,17.64705134158768
0,30,103,55.55,56.655445225363906
0,38,0,37.05,29.755981265161324
0,38,10,48.6,25.054466982745286
0,30,101,91.15,65.4042288991678
0,30,1,95.4,55.99567652483256
0,38,102,50.1,39.26549308704045
0,38,104,42.55,20.602695275899677
0,38,100,55.75,25.74342021197895
0,38,0,23.8,22.97046158141272
0,38,10,38.85,24.400765734317694
0,38,100,35.9,20.736187539762717
0,38,104,40.95,22.10376248038948
0,38,0,35.8,28.186596291966787
0,30,101,51.25,42.94166790083104
0,39,102,43.05,34.92921413373052
0,30,103,64.15,60.36666472918904
0,38,10,40.25,24.233241632105265
0,38,100,29.35,28.433255177696413
0,38,0,36.6,35.762962316958735
0,38,104,50.2,26.388992920693678
0,39,102,45.4,36.20904219724826
0,38,10,35.75,21.766403372846735
0,30,101,55.5,41.5584559765867
0,38,100,50.1,29.2752814719715
0,38,0,36.9,36.30122514968911
0,30,1,90.15,77.46325104950022
0,39,102,27.55,27.37935257394559
0,38,104,35.8,25.494271802443034
0,38,10,40.8,23.618904114690572
0,30,103,76.35,63.29569287749448
0,38,0,37.5,34.32277132719541
0,39,102,46.3,31.42761105846426
0,38,104,46.8,26.773120849090418
0,38,100,56.25,31.73554374580819
0,38,10,42.5,23.981352404689247
0,38,0,28.3,36.2449270497556
0,31,101,77.1,50.40039682383463
0,30,1,73.55,60.242033760315124
0,38,104,36.3,23.848424862473678
0,38,100,36.0,32.31261770822498
0,39,102,41.0,35.603074970687864
0,30,103,59.45,45.6594660733704
0,38,10,44.8,24.949633474789078
0,38,0,45.2,47.195673307490466
0,38,100,31.3,25.48704521289611
0,39,102,39.8,41.544649411649175
0,38,104,51.15,24.00937316966022
0,39,10,43.45,25.336628363736665
0,38,100,45.65,16.096011274454565
0,38,0,48.3,31.931011159752057
0,30,1,71.85,69.4468937579758
0,31,101,83.2,74.14324684441314
0,38,104,41.3,20.936244070737082
0,39,10,40.35,22.462307609813703
0,39,102,47.95,36.885990779555776
0,30,103,74.05,66.49533026738361
0,38,100,49.75,37.036077716620845
0,39,102,33.05,33.61621632486321
0,39,104,42.1,29.277079233097222
0,39,10,46.8,23.743364724087712
0,38,0,61.85,40.10417355889665
0,30,1,56.6,52.64918652842855
0,38,100,44.55,28.053473375342538
0,39,104,44.2,20.62854435255341
0,39,102,44.6,39.92282027797346
0,39,10,43.55,19.51376032714513
0,31,101,78.15,64.04790559047436
0,30,103,64.95,62.18095409875583
0,39,0,55.55,31.337677003887826
0,39,10,30.6,20.371290427565224
0,30,1,56.5,58.94466629145106
0,38,100,51.15,32.524120603832344
0,39,104,47.95,34.882471846262035
0,31,101,53.8,36.2442009880637
0,39,102,54.45,41.24825355154605
0,39,0,44.95,38.72640198270833
0,38,100,34.8,23.88701475036616
0,39,10,48.1,17.82930762891021
0,39,104,37.15,27.63916938351307
0,30,103,71.45,68.861015630647
0,39,102,36.5,40.29300579243839
0,39,100,38.9,39.885230085175245
0,39,10,40.65,19.11812311862614
0,39,0,50.3,35.863924110888625
0,39,104,43.8,18.071786676590957
0,31,101,67.7,41.412050115115555
0,39,102,33.8,27.9069883720906
0,39,100,32.6,15.319062771936354
0,30,1,84.5,69.90708118638625
0,39,10,45.85,19.410455674035173
0,39,0,43.65,43.74961653967291
0,39,104,41.15,25.354901944822803
0,30,103,62.65,56.82500839372897
0,39,102,33.4,31.167459413878912
0,39,100,46.4,32.590602455632094
0,39,10,35.05,17.270220795224063
0,39,0,29.5,26.06974451250661
0,39,102,31.25,28.432514745214537
0,31,101,75.6,46.384434775834926
0,39,104,52.55,26.522036517821014
0,39,100,42.2,20.487737025378202
0,39,102,28.6,29.016147954290265
0,39,10,44.4,30.529364639034956
0,39,0,52.25,38.31981073461666
0,39,104,36.3,23.819717617310687
0,39,102,34.65,26.372383881229762
0,30,1,85.5,94.22286011590316
0,39,10,42.4,20.3661225413288
0,30,103,81.9,75.95213173959948
0,39,100,52.35,37.27744485257596
0,31,101,72.8,36.48590210795917
0,39,104,38.45,23.506941863829795
0,39,0,50.85,43.114626898902635
0,39,102,37.5,30.425923849659245
0,39,10,40.7,21.633550940975677
0,39,100,35.4,24.79473628350221
0,39,102,30.55,40.58321535340753
0,39,0,37.2,31.652055724375106
0,39,104,51.15,24.011565195919545
0,39,10,36.0,19.93938182011722
0,39,100,38.4,30.629191442495713
0,30,103,74.4,54.20273832663127
0,39,0,32.2,22.855610850914072
0,30,1,89.3,73.58139066796427
0,39,102,41.5,33.2636991961286
0,39,10,34.55,16.57352041502856
0,31,101,79.8,52.58236646593509
0,39,104,47.05,21.2119008304797
0,39,0,27.6,38.060063334847875
0,39,100,56.25,41.476531093848095
0,39,10,37.45,21.241654708069287
0,39,102,43.75,28.452869617556754
0,39,104,38.75,17.902881273547475
0,30,103,58.85,57.863973884310866
0,39,0,47.35,37.276032937786546
0,39,100,38.0,20.120688488795754
0,40,102,30.5,27.857721220138366
0,39,10,42.35,19.953300742641947
0,39,104,47.3,31.343764594371375
0,39,0,29.55,32.246542042275024
0,39,100,38.65,23.396524708192295
0,30,1,80.45,81.20181162096272
0,39,10,42.7,24.37449054798242
0,40,102,46.85,39.76414015297279
0,39,104,36.55,13.44569976257328
0,39,0,43.6,37.95898063075873
0,31,101,102.8,86.12695647460758
0,39,100,46.8,27.51191129598041
0,39,10,42.7,21.469930012388073
0,30,103,73.0,89.28134124629203
0,39,104,38.55,19.321313565457626
0,40,102,41.25,44.98640145410026
0,39,0,37.3,34.70492153783622
0,31,101,42.9,34.2988414719184
0,39,10,33.4,19.47846314049929
0,39,100,48.5,30.38264740205986
0,39,104,46.85,30.063572992121742
0,40,102,42.55,30.894514927921737
0,39,10,38.75,28.033579488666238
0,39,0,48.05,41.878866671439546
0,30,1,83.6,108.40246647028887
0,30,103,67.85,49.424344097556656
0,39,100,46.25,37.23873902551651
0,39,104,41.1,26.367643648588462
0,40,102,35.95,39.78293074859328
0,40,10,43.0,20.180762074181857
0,39,100,31.35,28.44250895735947
0,39,0,49.45,34.21983881348731
0,31,101,82.8,51.83435154412563
0,39,104,37.25,19.202179152651563
0,40,102,40.15,40.63997901988683
0,40,10,35.4,21.624547454954495
0,39,0,37.75,31.260998064681175
0,39,100,43.55,31.9530494385286
0,39,104,37.1,22.416863952696065
0,40,102,39.25,46.24747503776202
0,39,100,29.55,21.32819976611148
0,40,10,47.5,31.426606227007213
0,39,0,42.45,42.07446406451054
0,39,104,40.1,19.782767620756257
0,30,103,89.8,85.33685573870426
0,30,1,96.3,86.97071497439754
0,31,101,76.3,61.12721850456851
0,40,102,33.65,37.91024719129728
0,39,100,40.75,24.150569351466643
0,40,10,36.65,23.611493632952307
0,39,0,30.3,33.280466848952265
0,40,104,37.65,23.895110708876697
0,40,102,28.35,23.515448449678217
0,40,10,29.9,27.349396221566035
0,39,0,34.35,39.63155972600359
0,40,104,32.8,19.337990969509786
0,39,100,51.05,31.89864705924887
0,40,102,37.05,42.469152892051206
0,40,10,35.3,19.724683974521287
0,30,1,67.35,61.08774965485909
0,30,103,69.7,61.45610328990073
0,31,101,73.95,63.77136380935618
0,40,104,40.8,22.61252563933259
0,40,0,42.3,36.470752521351734
0,39,100,43.35,30.000482452261014
0,40,10,44.25,25.733195845464913
0,40,102,49.7,41.21203196819308
0,40,0,30.25,27.697377797223066
0,40,104,41.45,22.239071828416616
0,39,100,36.6,18.89137926479472
0,31,101,59.2,33.96840637384903
0,40,10,43.65,32.44797455360779
0,40,102,41.95,35.97583253123948
0,40,0,38.95,40.33866500935352
0,31,103,73.35,67.76451097269441
0,40,104,40.05,21.221823424806935
0,40,100,42.35,32.40252589244435
0,40,102,15.55,10.039265018180522
0,40,10,35.1,19.12534829404215
0,30,1,97.8,78.59462952055748
0,31,101,63.95,34.06568732069822
0,40,102,33.25,31.91085444764755
0,40,0,42.05,44.67481923504795
0,40,104,43.35,35.08527206378018
0,40,10,33.4,22.642298562878423
0,40,100,56.2,30.809431228628334
0,40,0,30.6,38.369944378105984
0,31,103,68.35,46.495359134569895
0,40,104,41.25,22.777817001820456
0,40,102,47.75,45.98612490969995
0,40,100,44.25,28.54152100103692
0,40,10,53.55,27.918066212627114
0,30,1,61.9,65.00194329078899
0,40,0,40.9,38.30061151085271
0,31,101,74.65,51.8665037430355
0,40,104,43.9,22.643460773244747
0,40,100,40.7,27.28813121602793
0,40,10,46.65,28.481341999724368
0,40,0,37.55,34.84473078039053
0,40,102,59.7,37.46029476940252
0,40,104,37.4,19.42705655305995
0,31,103,80.8,64.7786514540904
0,40,100,38.45,23.99226849150411
0,40,0,28.15,27.722829277653005
0,40,102,27.35,25.55546084396383
0,40,104,36.55,23.259350128949272
0,40,10,52.85,18.047524979751014
0,31,101,71.45,57.01013298667084
0,30,1,80.75,75.7988161274026
0,40,0,34.3,32.781734323600965
0,40,100,43.85,29.670603917718044
0,40,102,36.75,47.35073500235406
0,40,104,31.8,25.867272555754386
0,40,0,22.4,25.00189466504699
0,40,10,38.7,27.468834014301795
0,40,102,31.85,25.92758133116567
0,40,104,33.15,19.834247362102065
0,40,100,45.85,31.11823800992121
0,40,0,35.35,25.95801265606887
0,40,102,18.15,17.720861925098934
0,40,10,39.8,23.146217151427845
0,31,103,85.6,84.22488693341991
0,40,0,25.45,25.668893728853178
0,30,1,77.4,50.5177405003743
0,41,102,23.65,27.02294346817553
0,40,100,37.6,29.40891379371764
0,31,101,85.85,56.109174594572416
0,40,104,43.65,33.50141395287825
0,40,10,41.05,21.88360357123931
0,40,0,41.3,26.89179096030295
0,41,102,36.05,32.02215515939911
0,40,104,34.2,19.34615424859748
0,40,100,46.75,37.65476834276594
0,40,10,43.55,25.34701269640229
0,31,103,57.7,52.9866914770512
0,40,0,36.3,32.478494909385
0,41,102,40.6,33.55341381957085
0,40,104,38.8,30.862342920237207
0,40,100,36.25,18.92888352700569
0,30,1,76.8,57.71034751694288
0,40,10,42.4,26.484156137505863
0,40,0,38.8,35.31154574863432
0,40,104,33.4,16.52876280911551
0,31,101,80.05,76.48011437450157
0,41,102,39.25,36.04511062543712
0,40,100,41.0,27.437968315149682
0,40,10,45.3,20.102631406701068
0,40,0,35.4,31.18265374750587
0,40,104,38.2,25.12830234909172
0,41,102,34.9,28.237526356549754
0,40,100,46.55,27.626217524967878
0,40,10,36.0,22.639044056440934
0,40,104,33.5,24.340782325359356
0,31,101,57.85,68.36994953925299
0,40,0,37.4,40.09252456899901
0,31,103,86.0,91.45202941548386
0,41,102,42.8,37.5816304511715
0,31,1,94.85,71.98338624111013
0,41,10,37.9,20.601226330386
0,40,100,46.85,32.67588036908473
0,40,104,41.65,21.911965008330853
0,41,102,25.15,23.054340840261453
0,40,0,41.35,46.089472482164624
0,40,0,23.5,20.765609220915948
0,40,100,42.85,23.78472530627034
0,41,10,44.55,29.05253861541191
0,41,102,34.9,32.196600016641185
0,40,104,44.4,23.81375100319362
0,32,101,78.15,60.92123905848479
0,41,102,29.05,25.913774024841043
0,40,0,40.2,51.333378901779724
0,40,100,45.95,30.013111170041388
0,31,103,82.1,88.22035807537492
0,41,10,46.5,33.31903201980577
0,41,104,45.7,22.261838955580703
0,41,102,32.8,23.469128658729534
0,41,0,38.7,22.655544226756643
0,31,1,97.7,88.64957624501683
0,41,10,44.1,22.634161419365523
0,40,100,49.2,30.379355871346167
0,41,104,43.8,28.199664051750315
0,41,0,26.15,23.707149709917072
0,41,102,43.85,39.82101402393888
0,32,101,80.1,59.30288002236796
0,41,10,41.4,28.407560150146836
0,41,102,24.4,28.403854445627992
0,41,104,41.95,23.220850430956272
0,31,103,65.15,86.38730108918605
0,40,100,52.7,32.7945759314908
0,41,0,39.75,39.46200704475128
0,31,1,61.05,47.3135954646175
0,41,10,36.9,18.78941471316118
0,41,102,33.6,36.43220091015494
0,32,101,61.15,36.95840478444012
0,41,0,33.9,39.6615948401367
0,40,100,40.75,33.58081375773343
0,41,104,46.15,33.792361329308235
0,41,10,32.85,18.499715502791133
0,40,100,33.9,16.792542204330186
0,41,102,43.75,40.93496125113079
0,41,104,36.65,20.840938962582882
