"","subject_num","experiment","fam_or_test","unique_id","animal","block_num","test_type","fam_duration","LT","exclude","age","sex"
"699",34,"B","fam","B_34",6,2,"fam","3",14.76,FALSE,309,"M"
"700",34,"B","test","B_34",6,2,"fam","3",31.821,FALSE,309,"M"
"701",34,"B","fam","B_34",11,4,"nov","3",14.602,FALSE,309,"M"
"702",34,"B","test","B_34",12,4,"nov","3",27.437,FALSE,309,"M"
"703",34,"B","fam","B_34",4,5,"nov","9",40.528,FALSE,309,"M"
"704",34,"B","test","B_34",3,5,"nov","9",10.545,FALSE,309,"M"
"705",34,"B","fam","B_34",10,6,"fam","9",42.486,FALSE,309,"M"
"706",34,"B","test","B_34",10,6,"fam","9",9.386,FALSE,309,"M"
"707",35,"B","fam","B_35",3,2,"fam","1",3.122,FALSE,329,"M"
"708",35,"B","test","B_35",3,2,"fam","1",12.499,FALSE,329,"M"
"709",35,"B","fam","B_35",2,4,"nov","1",3.48,FALSE,329,"M"
"710",35,"B","test","B_35",1,4,"nov","1",19.619,FALSE,329,"M"
"711",35,"B","fam","B_35",8,5,"nov","3",14.999,FALSE,329,"M"
"712",35,"B","test","B_35",7,5,"nov","3",5.214,FALSE,329,"M"
"713",35,"B","fam","B_35",9,6,"fam","3",1.401,TRUE,329,"M"
"714",35,"B","test","B_35",9,6,"fam","3",2.533,FALSE,329,"M"
"715",35,"B","fam","B_35",12,1,"nov","9",41.243,FALSE,329,"M"
"716",35,"B","test","B_35",11,1,"nov","9",21.513,FALSE,329,"M"
"717",35,"B","fam","B_35",5,3,"fam","9",9.273,FALSE,329,"M"
"718",35,"B","test","B_35",5,3,"fam","9",6.194,FALSE,329,"M"
"719",1,"C","fam","C_1",9,1,"fam","2",9.999,FALSE,293,"F"
"720",1,"C","test","C_1",9,1,"fam","2",15.704,FALSE,293,"F"
"721",1,"C","fam","C_1",4,2,"nov","2",9.999,FALSE,293,"F"
"722",1,"C","test","C_1",3,2,"nov","2",23.176,FALSE,293,"F"
"723",1,"C","fam","C_1",6,4,"fam","4",18.68,FALSE,293,"F"
"724",1,"C","test","C_1",6,4,"fam","4",18.341,FALSE,293,"F"
"725",1,"C","fam","C_1",1,6,"nov","4",8.946,FALSE,293,"F"
"726",1,"C","test","C_1",2,6,"nov","4",15.373,FALSE,293,"F"
"727",1,"C","fam","C_1",8,3,"nov","6",27.482,FALSE,293,"F"
"728",1,"C","test","C_1",7,3,"nov","6",24.176,FALSE,293,"F"
"729",1,"C","fam","C_1",11,5,"fam","6",29.76,FALSE,293,"F"
"730",1,"C","test","C_1",11,5,"fam","6",12.226,FALSE,293,"F"
"731",2,"C","fam","C_2",7,1,"fam","2",9.999,FALSE,224,"M"
"732",2,"C","test","C_2",7,1,"fam","2",59.121,FALSE,224,"M"
"733",2,"C","fam","C_2",4,2,"nov","2",9.999,FALSE,224,"M"
"734",2,"C","test","C_2",3,2,"nov","2",55.075,FALSE,224,"M"
"735",2,"C","fam","C_2",10,4,"fam","4",19.8,FALSE,224,"M"
"736",2,"C","test","C_2",10,4,"fam","4",4.988,FALSE,224,"M"
"737",2,"C","fam","C_2",12,6,"nov","4",3.641,FALSE,224,"M"
"738",2,"C","test","C_2",11,6,"nov","4",18.481,FALSE,224,"M"
"739",2,"C","fam","C_2",5,3,"nov","6",29.999,FALSE,224,"M"
"740",2,"C","test","C_2",6,3,"nov","6",24.269,FALSE,224,"M"
"741",2,"C","fam","C_2",1,5,"fam","6",12.01,FALSE,224,"M"
"742",2,"C","test","C_2",1,5,"fam","6",7.518,FALSE,224,"M"
"743",3,"C","fam","C_3",10,1,"nov","2",9.999,FALSE,269,"F"
"744",3,"C","test","C_3",9,1,"nov","2",57.483,FALSE,269,"F"
"745",3,"C","fam","C_3",5,3,"fam","2",9.999,FALSE,269,"F"
"746",3,"C","test","C_3",5,3,"fam","2",13.216,FALSE,269,"F"
"747",3,"C","fam","C_3",4,2,"fam","4",19.999,FALSE,269,"F"
"748",3,"C","test","C_3",4,2,"fam","4",54.628,FALSE,269,"F"
"749",3,"C","fam","C_3",12,4,"nov","4",19.999,FALSE,269,"F"
"750",3,"C","test","C_3",11,4,"nov","4",18.818,FALSE,269,"F"
"751",3,"C","fam","C_3",1,5,"nov","6",22.963,FALSE,269,"F"
"752",3,"C","test","C_3",2,5,"nov","6",15.124,FALSE,269,"F"
"753",3,"C","fam","C_3",7,6,"fam","6",10.897,FALSE,269,"F"
"754",3,"C","test","C_3",7,6,"fam","6",5.202,FALSE,269,"F"
"755",4,"C","fam","C_4",4,4,"fam","2",6.284,FALSE,275,"F"
"756",4,"C","test","C_4",4,4,"fam","2",7.004,FALSE,275,"F"
"757",4,"C","fam","C_4",5,6,"nov","2",9.976,FALSE,275,"F"
"758",4,"C","test","C_4",6,6,"nov","2",8.565,FALSE,275,"F"
"759",4,"C","fam","C_4",1,3,"nov","4",15.258,FALSE,275,"F"
"760",4,"C","test","C_4",2,3,"nov","4",2.124,FALSE,275,"F"
"761",4,"C","fam","C_4",12,5,"fam","4",3.544,FALSE,275,"F"
"762",4,"C","test","C_4",12,5,"fam","4",18.524,FALSE,275,"F"
"763",4,"C","fam","C_4",9,1,"fam","6",12.55,FALSE,275,"F"
"764",4,"C","test","C_4",9,1,"fam","6",27.113,FALSE,275,"F"
"765",4,"C","fam","C_4",8,2,"nov","6",8.3,FALSE,275,"F"
"766",4,"C","test","C_4",7,2,"nov","6",6.761,FALSE,275,"F"
"767",5,"C","fam","C_5",6,3,"nov","2",9.439,FALSE,286,"F"
"768",5,"C","test","C_5",5,3,"nov","2",25.763,FALSE,286,"F"
"769",5,"C","fam","C_5",8,5,"fam","2",9.999,FALSE,286,"F"
"770",5,"C","test","C_5",8,5,"fam","2",4.773,FALSE,286,"F"
"771",5,"C","fam","C_5",1,1,"fam","4",19.92,FALSE,286,"F"
"772",5,"C","test","C_5",1,1,"fam","4",25.632,FALSE,286,"F"
"773",5,"C","fam","C_5",9,2,"nov","4",16.062,FALSE,286,"F"
"774",5,"C","test","C_5",10,2,"nov","4",50.449,FALSE,286,"F"
"775",5,"C","fam","C_5",3,4,"fam","6",22.022,FALSE,286,"F"
"776",5,"C","test","C_5",3,4,"fam","6",2.821,FALSE,286,"F"
"777",5,"C","fam","C_5",12,6,"nov","6",15.615,FALSE,286,"F"
"778",5,"C","test","C_5",11,6,"nov","6",5.454,FALSE,286,"F"
"779",6,"C","fam","C_6",8,2,"fam","2",9.999,FALSE,293,"M"
"780",6,"C","test","C_6",8,2,"fam","2",19.379,FALSE,293,"M"
"781",6,"C","fam","C_6",4,4,"nov","2",9.999,FALSE,293,"M"
"782",6,"C","test","C_6",3,4,"nov","2",11.839,FALSE,293,"M"
"783",6,"C","fam","C_6",1,5,"nov","4",15.802,FALSE,293,"M"
"784",6,"C","test","C_6",2,5,"nov","4",3.121,FALSE,293,"M"
"785",6,"C","fam","C_6",11,6,"fam","4",6.633,FALSE,293,"M"
"786",6,"C","test","C_6",11,6,"fam","4",5.315,FALSE,293,"M"
"787",6,"C","fam","C_6",9,1,"nov","6",29.282,FALSE,293,"M"
"788",6,"C","test","C_6",10,1,"nov","6",24.835,FALSE,293,"M"
"789",6,"C","fam","C_6",6,3,"fam","6",29.92,FALSE,293,"M"
"790",6,"C","test","C_6",6,3,"fam","6",3.94,FALSE,293,"M"
"791",7,"C","fam","C_7",6,3,"nov","2",9.999,FALSE,297,"F"
"792",7,"C","test","C_7",5,3,"nov","2",0.533999999999999,TRUE,297,"F"
"793",7,"C","fam","C_7",11,5,"fam","2",9.999,FALSE,297,"F"
"794",7,"C","test","C_7",11,5,"fam","2",60,FALSE,297,"F"
"795",7,"C","fam","C_7",7,1,"fam","4",19.999,FALSE,297,"F"
"796",7,"C","test","C_7",7,1,"fam","4",9.311,FALSE,297,"F"
"797",7,"C","fam","C_7",10,2,"nov","4",19.68,FALSE,297,"F"
"798",7,"C","test","C_7",9,2,"nov","4",17.924,FALSE,297,"F"
"799",7,"C","fam","C_7",2,4,"fam","6",29.56,FALSE,297,"F"
"800",7,"C","test","C_7",2,4,"fam","6",13.96,FALSE,297,"F"
"801",7,"C","fam","C_7",3,6,"nov","6",29.999,FALSE,297,"F"
"802",7,"C","test","C_7",4,6,"nov","6",26.105,FALSE,297,"F"
"803",8,"C","fam","C_8",1,5,"nov","2",9.2,FALSE,269,"M"
"804",8,"C","test","C_8",2,5,"nov","2",5.774,FALSE,269,"M"
"805",8,"C","fam","C_8",11,6,"fam","2",2.104,FALSE,269,"M"
"806",8,"C","test","C_8",11,6,"fam","2",2.186,FALSE,269,"M"
"807",8,"C","fam","C_8",10,1,"nov","4",19.999,FALSE,269,"M"
"808",8,"C","test","C_8",9,1,"nov","4",20.708,FALSE,269,"M"
"809",8,"C","fam","C_8",8,3,"fam","4",13.046,FALSE,269,"M"
"810",8,"C","test","C_8",8,3,"fam","4",4.163,FALSE,269,"M"
"811",8,"C","fam","C_8",3,2,"fam","6",29.999,FALSE,269,"M"
"812",8,"C","test","C_8",3,2,"fam","6",9.903,FALSE,269,"M"
"813",8,"C","fam","C_8",6,4,"nov","6",13.166,FALSE,269,"M"
"814",8,"C","test","C_8",5,4,"nov","6",5.884,FALSE,269,"M"
"815",9,"C","fam","C_9",3,4,"fam","2",9.72,FALSE,301,"F"
"816",9,"C","test","C_9",3,4,"fam","2",10.932,FALSE,301,"F"
"817",9,"C","fam","C_9",10,6,"nov","2",9.203,FALSE,301,"F"
"818",9,"C","test","C_9",9,6,"nov","2",6.472,FALSE,301,"F"
"819",9,"C","fam","C_9",2,3,"nov","4",19.563,FALSE,301,"F"
"820",9,"C","test","C_9",1,3,"nov","4",8.762,FALSE,301,"F"
"821",9,"C","fam","C_9",5,5,"fam","4",18.533,FALSE,301,"F"
"822",9,"C","test","C_9",5,5,"fam","4",2.191,FALSE,301,"F"
"823",9,"C","fam","C_9",11,1,"fam","6",13.113,FALSE,301,"F"
"824",9,"C","test","C_9",11,1,"fam","6",3.35,FALSE,301,"F"
"825",9,"C","fam","C_9",8,2,"nov","6",25.604,FALSE,301,"F"
"826",9,"C","test","C_9",7,2,"nov","6",18.828,FALSE,301,"F"
"827",10,"C","fam","C_10",6,2,"fam","2",0.9,TRUE,245,"F"
"828",10,"C","test","C_10",6,2,"fam","2",10.38,FALSE,245,"F"
"829",10,"C","fam","C_10",11,4,"nov","2",5.063,TRUE,245,"F"
"830",10,"C","test","C_10",12,4,"nov","2",0,TRUE,245,"F"
"831",10,"C","fam","C_10",8,5,"nov","4",14.266,FALSE,245,"F"
"832",10,"C","test","C_10",7,5,"nov","4",12.364,FALSE,245,"F"
"833",10,"C","fam","C_10",10,6,"fam","4",18.022,FALSE,245,"F"
"834",10,"C","test","C_10",10,6,"fam","4",19.587,FALSE,245,"F"
"835",10,"C","fam","C_10",1,1,"nov","6",4.481,FALSE,245,"F"
"836",10,"C","test","C_10",2,1,"nov","6",8.459,FALSE,245,"F"
"837",10,"C","fam","C_10",3,3,"fam","6",27.256,FALSE,245,"F"
"838",10,"C","test","C_10",3,3,"fam","6",10.728,FALSE,245,"F"
"839",11,"C","fam","C_11",11,1,"nov","2",9.999,FALSE,323,"M"
"840",11,"C","test","C_11",12,1,"nov","2",22.673,FALSE,323,"M"
"841",11,"C","fam","C_11",9,3,"fam","2",9.999,FALSE,323,"M"
"842",11,"C","test","C_11",9,3,"fam","2",7.608,FALSE,323,"M"
"843",11,"C","fam","C_11",5,2,"fam","4",19.999,FALSE,323,"M"
"844",11,"C","test","C_11",5,2,"fam","4",10.34,FALSE,323,"M"
"845",11,"C","fam","C_11",8,4,"nov","4",19.999,FALSE,323,"M"
"846",11,"C","test","C_11",7,4,"nov","4",48.069,FALSE,323,"M"
"847",11,"C","fam","C_11",4,5,"nov","6",29.999,FALSE,323,"M"
"848",11,"C","test","C_11",3,5,"nov","6",12.868,FALSE,323,"M"
"849",11,"C","fam","C_11",2,6,"fam","6",17.988,FALSE,323,"M"
"850",11,"C","test","C_11",2,6,"fam","6",3.482,FALSE,323,"M"
"851",12,"C","fam","C_12",10,1,"fam","2",9.999,FALSE,245,"F"
"852",12,"C","test","C_12",10,1,"fam","2",55.925,FALSE,245,"F"
"853",12,"C","fam","C_12",4,2,"nov","2",9.999,FALSE,245,"F"
"854",12,"C","test","C_12",3,2,"nov","2",16.393,FALSE,245,"F"
"855",12,"C","fam","C_12",11,4,"fam","4",18.323,FALSE,245,"F"
"856",12,"C","test","C_12",11,4,"fam","4",7.767,FALSE,245,"F"
"857",12,"C","fam","C_12",2,6,"nov","4",19.201,FALSE,245,"F"
"858",12,"C","test","C_12",1,6,"nov","4",6.137,FALSE,245,"F"
"859",12,"C","fam","C_12",7,3,"nov","6",28.962,FALSE,245,"F"
"860",12,"C","test","C_12",8,3,"nov","6",22.527,FALSE,245,"F"
"861",12,"C","fam","C_12",5,5,"fam","6",27.481,FALSE,245,"F"
"862",12,"C","test","C_12",5,5,"fam","6",18.914,FALSE,245,"F"
"863",13,"C","fam","C_13",10,5,"nov","2",9.999,TRUE,291,"M"
"864",13,"C","test","C_13",9,5,"nov","2",8.527,TRUE,291,"M"
"865",13,"C","fam","C_13",11,6,"fam","2",9.999,TRUE,291,"M"
"866",13,"C","test","C_13",11,6,"fam","2",10.95,TRUE,291,"M"
"867",13,"C","fam","C_13",2,1,"nov","4",19.999,TRUE,291,"M"
"868",13,"C","test","C_13",1,1,"nov","4",58.883,TRUE,291,"M"
"869",13,"C","fam","C_13",7,3,"fam","4",19.999,TRUE,291,"M"
"870",13,"C","test","C_13",7,3,"fam","4",27.252,TRUE,291,"M"
"871",13,"C","fam","C_13",6,2,"fam","6",29.999,TRUE,291,"M"
"872",13,"C","test","C_13",6,2,"fam","6",37.846,TRUE,291,"M"
"873",13,"C","fam","C_13",3,4,"nov","6",29.999,TRUE,291,"M"
"874",13,"C","test","C_13",4,4,"nov","6",8.61,TRUE,291,"M"
"875",14,"C","fam","C_14",3,4,"fam","2",9.08,FALSE,226,"F"
"876",14,"C","test","C_14",3,4,"fam","2",5.153,FALSE,226,"F"
"877",14,"C","fam","C_14",12,6,"nov","2",5.714,FALSE,226,"F"
"878",14,"C","test","C_14",11,6,"nov","2",4.402,FALSE,226,"F"
"879",14,"C","fam","C_14",9,3,"nov","4",16.146,FALSE,226,"F"
"880",14,"C","test","C_14",10,3,"nov","4",3.783,FALSE,226,"F"
"881",14,"C","fam","C_14",6,5,"fam","4",6.372,FALSE,226,"F"
"882",14,"C","test","C_14",6,5,"fam","4",4.491,FALSE,226,"F"
"883",14,"C","fam","C_14",2,1,"fam","6",27.594,FALSE,226,"F"
"884",14,"C","test","C_14",2,1,"fam","6",20.922,FALSE,226,"F"
"885",14,"C","fam","C_14",7,2,"nov","6",26.124,FALSE,226,"F"
"886",14,"C","test","C_14",8,2,"nov","6",17.969,FALSE,226,"F"
"887",15,"C","fam","C_15",5,2,"fam","2",9.999,FALSE,309,"F"
"888",15,"C","test","C_15",5,2,"fam","2",8.356,FALSE,309,"F"
"889",15,"C","fam","C_15",8,4,"nov","2",9.999,FALSE,309,"F"
"890",15,"C","test","C_15",7,4,"nov","2",0.146000000000001,TRUE,309,"F"
"891",15,"C","fam","C_15",10,5,"nov","4",18.124,FALSE,309,"F"
"892",15,"C","test","C_15",9,5,"nov","4",3.241,FALSE,309,"F"
"893",15,"C","fam","C_15",3,6,"fam","4",13.179,TRUE,309,"F"
"894",15,"C","test","C_15",3,6,"fam","4",1.499,TRUE,309,"F"
"895",15,"C","fam","C_15",2,1,"nov","6",19.431,TRUE,309,"F"
"896",15,"C","test","C_15",1,1,"nov","6",6.271,TRUE,309,"F"
"897",15,"C","fam","C_15",11,3,"fam","6",25.321,FALSE,309,"F"
"898",15,"C","test","C_15",11,3,"fam","6",7.281,FALSE,309,"F"
"899",16,"C","fam","C_16",5,3,"nov","2",3.958,FALSE,233,"M"
"900",16,"C","test","C_16",6,3,"nov","2",1.798,TRUE,233,"M"
"901",16,"C","fam","C_16",10,5,"fam","2",7.841,FALSE,233,"M"
"902",16,"C","test","C_16",10,5,"fam","2",2.779,FALSE,233,"M"
"903",16,"C","fam","C_16",7,1,"fam","4",18.192,FALSE,233,"M"
"904",16,"C","test","C_16",7,1,"fam","4",15.127,FALSE,233,"M"
"905",16,"C","fam","C_16",12,2,"nov","4",14.738,FALSE,233,"M"
"906",16,"C","test","C_16",11,2,"nov","4",9.577,FALSE,233,"M"
"907",16,"C","fam","C_16",1,4,"fam","6",3.677,FALSE,233,"M"
"908",16,"C","test","C_16",1,4,"fam","6",1.843,TRUE,233,"M"
"909",16,"C","fam","C_16",4,6,"nov","6",6.641,FALSE,233,"M"
"910",16,"C","test","C_16",3,6,"nov","6",5.921,FALSE,233,"M"
"911",17,"C","fam","C_17",1,1,"nov","2",9.999,FALSE,313,"F"
"912",17,"C","test","C_17",2,1,"nov","2",22.591,FALSE,313,"F"
"913",17,"C","fam","C_17",5,3,"fam","2",9.999,FALSE,313,"F"
"914",17,"C","test","C_17",5,3,"fam","2",13.796,FALSE,313,"F"
"915",17,"C","fam","C_17",3,2,"fam","4",19.999,FALSE,313,"F"
"916",17,"C","test","C_17",3,2,"fam","4",8.554,FALSE,313,"F"
"917",17,"C","fam","C_17",12,4,"nov","4",12.756,FALSE,313,"F"
"918",17,"C","test","C_17",11,4,"nov","4",19.516,FALSE,313,"F"
"919",17,"C","fam","C_17",10,5,"nov","6",23.409,FALSE,313,"F"
"920",17,"C","test","C_17",9,5,"nov","6",5.089,FALSE,313,"F"
"921",17,"C","fam","C_17",8,6,"fam","6",20.509,FALSE,313,"F"
"922",17,"C","test","C_17",8,6,"fam","6",44.354,FALSE,313,"F"
"923",18,"C","fam","C_18",4,2,"fam","2",9.999,FALSE,257,"M"
"924",18,"C","test","C_18",4,2,"fam","2",41.688,FALSE,257,"M"
"925",18,"C","fam","C_18",11,4,"nov","2",9.999,FALSE,257,"M"
"926",18,"C","test","C_18",12,4,"nov","2",24.517,FALSE,257,"M"
"927",18,"C","fam","C_18",5,5,"nov","4",14.872,FALSE,257,"M"
"928",18,"C","test","C_18",6,5,"nov","4",7.232,FALSE,257,"M"
"929",18,"C","fam","C_18",10,6,"fam","4",17.702,FALSE,257,"M"
"930",18,"C","test","C_18",10,6,"fam","4",8.482,FALSE,257,"M"
"931",18,"C","fam","C_18",7,1,"nov","6",29.999,FALSE,257,"M"
"932",18,"C","test","C_18",8,1,"nov","6",59.201,FALSE,257,"M"
"933",18,"C","fam","C_18",2,3,"fam","6",29.6,FALSE,257,"M"
"934",18,"C","test","C_18",2,3,"fam","6",21.562,FALSE,257,"M"
"935",19,"C","fam","C_19",2,3,"nov","2",9.121,FALSE,258,"F"
"936",19,"C","test","C_19",1,3,"nov","2",2.045,FALSE,258,"F"
"937",19,"C","fam","C_19",12,5,"fam","2",7.029,FALSE,258,"F"
"938",19,"C","test","C_19",12,5,"fam","2",12.909,FALSE,258,"F"
"939",19,"C","fam","C_19",5,1,"fam","4",1.39,TRUE,258,"F"
"940",19,"C","test","C_19",5,1,"fam","4",9.671,FALSE,258,"F"
"941",19,"C","fam","C_19",7,2,"nov","4",19.999,FALSE,258,"F"
"942",19,"C","test","C_19",8,2,"nov","4",2.617,FALSE,258,"F"
"943",19,"C","fam","C_19",4,4,"fam","6",20.759,FALSE,258,"F"
"944",19,"C","test","C_19",4,4,"fam","6",17.432,FALSE,258,"F"
"945",19,"C","fam","C_19",9,6,"nov","6",21.688,FALSE,258,"F"
"946",19,"C","test","C_19",10,6,"nov","6",15.016,FALSE,258,"F"
"947",20,"C","fam","C_20",12,1,"fam","2",9.999,FALSE,253,"F"
"948",20,"C","test","C_20",12,1,"fam","2",13.952,FALSE,253,"F"
"949",20,"C","fam","C_20",5,2,"nov","2",9.999,FALSE,253,"F"
"950",20,"C","test","C_20",6,2,"nov","2",8.181,FALSE,253,"F"
"951",20,"C","fam","C_20",1,4,"fam","4",19.999,FALSE,253,"F"
"952",20,"C","test","C_20",1,4,"fam","4",14.98,FALSE,253,"F"
"953",20,"C","fam","C_20",10,6,"nov","4",19.64,FALSE,253,"F"
"954",20,"C","test","C_20",9,6,"nov","4",7.149,FALSE,253,"F"
"955",20,"C","fam","C_20",4,3,"nov","6",29.999,FALSE,253,"F"
"956",20,"C","test","C_20",3,3,"nov","6",19.28,FALSE,253,"F"
"957",20,"C","fam","C_20",7,5,"fam","6",29.999,FALSE,253,"F"
"958",20,"C","test","C_20",7,5,"fam","6",34.291,FALSE,253,"F"
"959",21,"C","fam","C_21",9,5,"nov","2",9.481,FALSE,239,"M"
"960",21,"C","test","C_21",10,5,"nov","2",6.546,FALSE,239,"M"
"961",21,"C","fam","C_21",8,6,"fam","2",9.999,FALSE,239,"M"
"962",21,"C","test","C_21",8,6,"fam","2",22.241,FALSE,239,"M"
"963",21,"C","fam","C_21",5,1,"nov","4",18.124,FALSE,239,"M"
"964",21,"C","test","C_21",6,1,"nov","4",5.111,FALSE,239,"M"
"965",21,"C","fam","C_21",12,3,"fam","4",18.962,FALSE,239,"M"
"966",21,"C","test","C_21",12,3,"fam","4",10.776,FALSE,239,"M"
"967",21,"C","fam","C_21",3,2,"fam","6",26.929,FALSE,239,"M"
"968",21,"C","test","C_21",3,2,"fam","6",15.641,FALSE,239,"M"
"969",21,"C","fam","C_21",2,4,"nov","6",23.586,FALSE,239,"M"
"970",21,"C","test","C_21",1,4,"nov","6",0.422000000000001,TRUE,239,"M"
"971",22,"C","fam","C_22",7,1,"fam","2",9.999,FALSE,308,"M"
"972",22,"C","test","C_22",7,1,"fam","2",28.353,FALSE,308,"M"
"973",22,"C","fam","C_22",10,2,"nov","2",8.801,FALSE,308,"M"
"974",22,"C","test","C_22",9,2,"nov","2",4.062,FALSE,308,"M"
"975",22,"C","fam","C_22",1,4,"fam","4",8.206,FALSE,308,"M"
"976",22,"C","test","C_22",1,4,"fam","4",3.882,FALSE,308,"M"
"977",22,"C","fam","C_22",4,6,"nov","4",4.271,FALSE,308,"M"
"978",22,"C","test","C_22",3,6,"nov","4",4.681,FALSE,308,"M"
"979",22,"C","fam","C_22",11,3,"nov","6",18.341,FALSE,308,"M"
"980",22,"C","test","C_22",12,3,"nov","6",7.42,FALSE,308,"M"
"981",22,"C","fam","C_22",6,5,"fam","6",7.54,FALSE,308,"M"
"982",22,"C","test","C_22",6,5,"fam","6",3.26,FALSE,308,"M"
"983",23,"C","fam","C_23",4,5,"nov","2",9.999,FALSE,294,"F"
"984",23,"C","test","C_23",3,5,"nov","2",29.96,FALSE,294,"F"
"985",23,"C","fam","C_23",1,6,"fam","2",9.999,FALSE,294,"F"
"986",23,"C","test","C_23",1,6,"fam","2",40.292,FALSE,294,"F"
"987",23,"C","fam","C_23",11,1,"nov","4",19.48,FALSE,294,"F"
"988",23,"C","test","C_23",12,1,"nov","4",15.953,FALSE,294,"F"
"989",23,"C","fam","C_23",10,3,"fam","4",19.999,FALSE,294,"F"
"990",23,"C","test","C_23",10,3,"fam","4",13.896,FALSE,294,"F"
"991",23,"C","fam","C_23",6,2,"fam","6",29.92,FALSE,294,"F"
"992",23,"C","test","C_23",6,2,"fam","6",32.669,FALSE,294,"F"
"993",23,"C","fam","C_23",7,4,"nov","6",25.963,FALSE,294,"F"
"994",23,"C","test","C_23",8,4,"nov","6",53.265,FALSE,294,"F"
"995",24,"C","fam","C_24",1,4,"fam","2",9.999,FALSE,261,"M"
"996",24,"C","test","C_24",1,4,"fam","2",6.236,FALSE,261,"M"
"997",24,"C","fam","C_24",4,6,"nov","2",6.202,FALSE,261,"M"
"998",24,"C","test","C_24",3,6,"nov","2",20.722,FALSE,261,"M"
"999",24,"C","fam","C_24",9,3,"nov","4",8.594,FALSE,261,"M"
"1000",24,"C","test","C_24",10,3,"nov","4",1.835,TRUE,261,"M"
"1001",24,"C","fam","C_24",11,5,"fam","4",19.999,FALSE,261,"M"
"1002",24,"C","test","C_24",11,5,"fam","4",17.828,FALSE,261,"M"
"1003",24,"C","fam","C_24",8,1,"fam","6",29.999,FALSE,261,"M"
"1004",24,"C","test","C_24",8,1,"fam","6",34.849,FALSE,261,"M"
"1005",24,"C","fam","C_24",6,2,"nov","6",29.999,FALSE,261,"M"
"1006",24,"C","test","C_24",5,2,"nov","6",8.909,FALSE,261,"M"
"1007",25,"C","fam","C_25",1,1,"nov","2",9.999,TRUE,265,"M"
"1008",25,"C","test","C_25",2,1,"nov","2",12.684,TRUE,265,"M"
"1009",25,"C","fam","C_25",9,3,"fam","2",9.999,TRUE,265,"M"
"1010",25,"C","test","C_25",9,3,"fam","2",15.16,TRUE,265,"M"
"1011",25,"C","fam","C_25",4,2,"fam","4",19.999,TRUE,265,"M"
"1012",25,"C","test","C_25",4,2,"fam","4",12.902,TRUE,265,"M"
"1013",25,"C","fam","C_25",8,4,"nov","4",19.999,TRUE,265,"M"
"1014",25,"C","test","C_25",7,4,"nov","4",18.776,TRUE,265,"M"
"1015",25,"C","fam","C_25",11,5,"nov","6",28,TRUE,265,"M"
"1016",25,"C","test","C_25",12,5,"nov","6",11.868,TRUE,265,"M"
"1017",25,"C","fam","C_25",6,6,"fam","6",8.633,TRUE,265,"M"
"1018",25,"C","test","C_25",6,6,"fam","6",6.994,TRUE,265,"M"
"1019",26,"C","fam","C_26",1,1,"nov","2",5.59,TRUE,339,"M"
"1020",26,"C","test","C_26",2,1,"nov","2",3.393,TRUE,339,"M"
"1021",26,"C","fam","C_26",6,3,"fam","2",0.481,TRUE,339,"M"
"1022",26,"C","test","C_26",6,3,"fam","2",0.917999999999999,TRUE,339,"M"
"1023",26,"C","fam","C_26",3,2,"fam","4",11.735,TRUE,339,"M"
"1024",26,"C","test","C_26",3,2,"fam","4",6.135,TRUE,339,"M"
"1025",26,"C","fam","C_26",9,4,"nov","4",0.478999999999999,TRUE,339,"M"
"1026",26,"C","test","C_26",10,4,"nov","4",6.759,TRUE,339,"M"
"1027",26,"C","fam","C_26",12,5,"nov","6",0.280999999999999,TRUE,339,"M"
"1028",26,"C","test","C_26",11,5,"nov","6",5.487,TRUE,339,"M"
"1029",26,"C","fam","C_26",8,6,"fam","6",5.888,TRUE,339,"M"
"1030",26,"C","test","C_26",8,6,"fam","6",2.009,TRUE,339,"M"
"1031",27,"C","fam","C_27",1,1,"nov","2",4.792,FALSE,303,"M"
"1032",27,"C","test","C_27",2,1,"nov","2",36.908,FALSE,303,"M"
"1033",27,"C","fam","C_27",12,3,"fam","2",9.999,FALSE,303,"M"
"1034",27,"C","test","C_27",12,3,"fam","2",8.534,FALSE,303,"M"
"1035",27,"C","fam","C_27",5,2,"fam","4",19.999,FALSE,303,"M"
"1036",27,"C","test","C_27",5,2,"fam","4",20.018,FALSE,303,"M"
"1037",27,"C","fam","C_27",10,4,"nov","4",2.221,TRUE,303,"M"
"1038",27,"C","test","C_27",9,4,"nov","4",0.760999999999999,TRUE,303,"M"
"1039",27,"C","fam","C_27",3,5,"nov","6",5.534,TRUE,303,"M"
"1040",27,"C","test","C_27",4,5,"nov","6",3.968,TRUE,303,"M"
"1041",27,"C","fam","C_27",8,6,"fam","6",0.143,TRUE,303,"M"
"1042",27,"C","test","C_27",8,6,"fam","6",0.05,TRUE,303,"M"
"1043",28,"C","fam","C_28",3,2,"fam","2",9.999,FALSE,302,"M"
"1044",28,"C","test","C_28",3,2,"fam","2",6.142,FALSE,302,"M"
"1045",28,"C","fam","C_28",10,4,"nov","2",9.999,FALSE,302,"M"
"1046",28,"C","test","C_28",9,4,"nov","2",9.022,FALSE,302,"M"
"1047",28,"C","fam","C_28",12,5,"nov","4",19.68,FALSE,302,"M"
"1048",28,"C","test","C_28",11,5,"nov","4",5.232,FALSE,302,"M"
"1049",28,"C","fam","C_28",1,6,"fam","4",16.481,FALSE,302,"M"
