prolific_id,rt,block_type,fam_trial,background,deviant,block_id,exp
5cd1bdedf2156c00013b0152,1276,deviant,3,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,4,experiment139
5ddc44c3cf08aaba9231385d,7631,deviant,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,4,experiment139
60e6044786250bdf46b10076,2398,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,6,experiment139
5f1c5d097881234e5034cb12,3660,all_background,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,3,experiment139
5ddc44c3cf08aaba9231385d,3094,all_background,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,5,experiment139
5f1c5d097881234e5034cb12,6692,deviant,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,4,experiment139
5ddc44c3cf08aaba9231385d,2511,all_background,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,6,experiment139
5f1c5d097881234e5034cb12,2257,all_background,1,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,5,experiment139
5f1c5d097881234e5034cb12,9225,deviant,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,6,experiment139
61070b50a022d7360e46e985,7066,deviant,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,1,experiment139
611cad8a4a2f32e0ab56c282,565,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,1,experiment139
611cad8a4a2f32e0ab56c282,957,all_background,1,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,2,experiment139
61070b50a022d7360e46e985,3523,deviant,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,3,experiment139
611cad8a4a2f32e0ab56c282,1515,deviant,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,3,experiment139
61070b50a022d7360e46e985,1691,all_background,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,4,experiment139
611cad8a4a2f32e0ab56c282,956,all_background,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,4,experiment139
611cad8a4a2f32e0ab56c282,810,deviant,3,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,5,experiment139
611cad8a4a2f32e0ab56c282,1157,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,6,experiment139
61070b50a022d7360e46e985,5077,all_background,9,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,5,experiment139
613a6f7027aabdf561182e6a,739,deviant,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,1,experiment139
613a6f7027aabdf561182e6a,1337,all_background,9,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,2,experiment139
613a6f7027aabdf561182e6a,1136,deviant,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,3,experiment139
613a6f7027aabdf561182e6a,1078,all_background,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,4,experiment139
613a6f7027aabdf561182e6a,1558,all_background,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,5,experiment139
613a6f7027aabdf561182e6a,680,deviant,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,6,experiment139
5e5d66f2101bf703d65326bc,951,all_background,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,1,experiment139
5e5d66f2101bf703d65326bc,720,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,2,experiment139
5e5d66f2101bf703d65326bc,10930,deviant,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,3,experiment139
5e5d66f2101bf703d65326bc,7983,all_background,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,4,experiment139
5e5d66f2101bf703d65326bc,4506,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,5,experiment139
5e5d66f2101bf703d65326bc,5663,deviant,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,6,experiment139
60553b36cb4eb3269931ed21,8454,deviant,3,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,1,experiment139
60553b36cb4eb3269931ed21,539,deviant,9,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,2,experiment139
60553b36cb4eb3269931ed21,2203,all_background,9,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,3,experiment139
5e8a5a892f6f027054a83d88,2215,deviant,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,1,experiment139
60553b36cb4eb3269931ed21,820,all_background,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,4,experiment139
60553b36cb4eb3269931ed21,1782,deviant,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,5,experiment139
5e8a5a892f6f027054a83d88,3705,deviant,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,2,experiment139
60553b36cb4eb3269931ed21,369,all_background,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,6,experiment139
5e8a5a892f6f027054a83d88,5054,deviant,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,3,experiment139
5e8a5a892f6f027054a83d88,3854,all_background,9,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,4,experiment139
5e8a5a892f6f027054a83d88,2633,all_background,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,5,experiment139
5e8a5a892f6f027054a83d88,2916,all_background,1,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,6,experiment139
5f983f3b00bbab0c4b28149a,2299,all_background,3,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,1,experiment139
5f983f3b00bbab0c4b28149a,1126,all_background,9,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,2,experiment139
5f983f3b00bbab0c4b28149a,9698,deviant,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,3,experiment139
5f983f3b00bbab0c4b28149a,6667,deviant,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,4,experiment139
5f983f3b00bbab0c4b28149a,2199,all_background,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,5,experiment139
